t,eps_f,eps_g
1530,0.00769231,0.000384615
1540,0.00769231,0.000384615
1550,0.00769231,0.000384615
1560,0.00769231,0.000384615
1570,0.00769231,0.000384615
1580,0.00769231,0.000384615
1590,0.00769231,0.000384615
1600,0.00769231,0.000384615
1610,0.00769231,0.000384615
1620,0.00769231,0.000384615
1630,0.00769231,0.000384615
1640,0.00769231,0.000384615
1650,0.00769231,0.000384615
1660,0.00769231,0.000384615
1670,0.00769231,0.000384615
1680,0.00769231,0.000384615
1690,0.00769231,0.000384615
1700,0.00769231,0.000384615
1710,0.00769231,0.000384615
1720,0.00769231,0.000384615
1730,0.00769231,0.000384615
1740,0.00769231,0.000384615
1750,0.00769231,0.000384615
1760,0.00769231,0.000384615
1770,0.00769231,0.000384615
1780,0.00769231,0.000384615
1790,0.00769231,0.000384615
1800,0.00769231,0.000384615
1810,0.00769231,0.000384615
1820,0.00769231,0.000384615
1830,0.00769231,0.000384615
1840,0.00769231,0.000384615
1850,0.00769231,0.000384615
1860,0.00769231,0.000384615
1870,0.00769231,0.000384615
1880,0.00769231,0.000384615
1890,0.00769231,0.000384615
1900,0.00769231,0.000384615
1910,0.00769231,0.000384615
1920,0.00769231,0.000384615
1930,0.00769231,0.000384615
1940,0.00769231,0.000384615
1950,0.00769231,0.000384615
1960,0.00769231,0.000384615
1970,0.00769231,0.000384615
1980,0.00769231,0.000384615
1990,0.00769231,0.000384615
2000,0.00769231,0.000384615
2010,0.00769231,0.000384615
2020,0.00769231,0.000384615
2030,0.00769231,0.000384615
2040,0.00769231,0.000384615
2050,0.00769231,0.000384615
2060,0.00769231,0.000384615
2070,0.00769231,0.000384615
2080,0.00769231,0.000384615
2090,0.00769231,0.000384615
2100,0.00769231,0.000384615
2110,0.00769231,0.000384615
2120,0.00769231,0.000384615
2130,0.00769231,0.000384615
2140,0.00769231,0.000384615
2150,0.00769231,0.000384615
2160,0.00769231,0.000384615
2170,0.00769231,0.000384615
2180,0.00769231,0.000384615
2190,0.00769231,0.000384615
2200,0.00769231,0.000384615
2210,0.00769231,0.000384615
2220,0.00769231,0.000384615
2230,0.00769231,0.000384615
2240,0.00769231,0.000384615
2250,0.00769231,0.000384615
2260,0.00769231,0.000384615
2270,0.00769231,0.000384615
2280,0.00769231,0.000384615
2290,0.00769231,0.000384615
2300,0.00769231,0.000384615
2310,0.00769231,0.000384615
2320,0.00769231,0.000384615
2330,0.00769231,0.000384615
2340,0.00769231,0.000384615
2350,0.00769231,0.000384615
2360,0.00769231,0.000384615
2370,0.00769231,0.000384615
2380,0.00769231,0.000384615
2390,0.00769231,0.000384615
2400,0.00769231,0.000384615
2410,0.00769231,0.000384615
2420,0.00769231,0.000384615
2430,0.00769231,0.000384615
2440,0.00769231,0.000384615
2450,0.00769231,0.000384615
2460,0.00769231,0.000384615
2470,0.00769231,0.000384615
2480,0.00769231,0.000384615
2490,0.00769231,0.000384615
2500,0.00769231,0.000384615
2510,0.00769231,0.000384615
2520,0.00769231,0.000384615
2530,0.00769231,0.000384615
2540,0.00769231,0.000384615
2550,0.00769231,0.000384615
2560,0.00769231,0.000384615
2570,0.00769231,0.000384615
2580,0.00769231,0.000384615
2590,0.00769231,0.000384615
2600,0.00769231,0.000384615
2610,0.00769231,0.000384615
2620,0.00769231,0.000384615
2630,0.00769231,0.000384615
2640,0.00769231,0.000384615
2650,0.00769231,0.000384615
2660,0.00769231,0.000384615
2670,0.00769231,0.000384615
2680,0.00769231,0.000384615
2690,0.00769231,0.000384615
2700,0.00769231,0.000384615
2710,0.00769231,0.000384615
2720,0.00769231,0.000384615
2730,0.00769231,0.000384615
2740,0.00769231,0.000384615
2750,0.00769231,0.000384615
2760,0.00769231,0.000384615
2770,0.00769231,0.000384615
2780,0.00769231,0.000384615
2790,0.00769231,0.000384615
2800,0.00769231,0.000384615
2810,0.00769231,0.000384615
2820,0.00769231,0.000384615
2830,0.00769231,0.000384615
2840,0.00769231,0.000384615
2850,0.00769231,0.000384615
2860,0.00769231,0.000384615
2870,0.00769231,0.000384615
2880,0.00769231,0.000384615
2890,0.00769231,0.000384615
2900,0.00769231,0.000384615
2910,0.00769231,0.000384615
2920,0.00769231,0.000384615
2930,0.00769231,0.000384615
2940,0.00769231,0.000384615
2950,0.00769231,0.000384615
2960,0.00769231,0.000384615
2970,0.00769231,0.000384615
2980,0.00769231,0.000384615
2990,0.00769231,0.000384615
3000,0.00769231,0.000384615
3010,0.00769231,0.000384615
3020,0.00769231,0.000384615
3030,0.00769231,0.000384615
3040,0.00769231,0.000384615
3050,0.00769231,0.000384615
3060,0.00769231,0.000384615
3070,0.00769231,0.000384615
3080,0.00769231,0.000384615
3090,0.00769231,0.000384615
3100,0.00769231,0.000384615
3110,0.00769231,0.000384615
3120,0.00769231,0.000384615
3130,0.00769231,0.000384615
3140,0.00769231,0.000384615
3150,0.00769231,0.000384615
3160,0.00769231,0.000384615
3170,0.00769231,0.000384615
3180,0.00769231,0.000384615
3190,0.00769231,0.000384615
3200,0.00769231,0.000384615
3210,0.00769231,0.000384615
3220,0.00769231,0.000384615
3230,0.00769231,0.000384615
3240,0.00769231,0.000384615
3250,0.00769231,0.000384615
3260,0.00769231,0.000384615
3270,0.00769231,0.000384615
3280,0.00769231,0.000384615
3290,0.00769231,0.000384615
3300,0.00769231,0.000384615
3310,0.00769231,0.000384615
3320,0.00769231,0.000384615
3330,0.00769231,0.000384615
3340,0.00769231,0.000384615
3350,0.00769231,0.000384615
3360,0.00769231,0.000384615
3370,0.00769231,0.000384615
3380,0.00769231,0.000384615
3390,0.00769231,0.000384615
3400,0.00769231,0.000384615
3410,0.00769231,0.000384615
3420,0.00769231,0.000384615
3430,0.00769231,0.000384615
3440,0.00769231,0.000384615
3450,0.00769231,0.000384615
3460,0.00769231,0.000384615
3470,0.00769231,0.000384615
3480,0.00769231,0.000384615
3490,0.00769231,0.000384615
3500,0.00769231,0.000384615
