t,|deltaS|
1889,0.3287
1890,0.3212
1891,0.2857
1892,0.4655
1893,0.1923
1894,0.293
1895,0.1587
1896,0.1126
1897,0.08376
1898,0.004149
1899,0.05489
1900,0.3086
1901,0.1678
1902,0.2953
1903,0.4994
1904,0.1096
1905,0.0993
1906,0.4138
1907,0.1086
1908,0.1895
1909,0.1297
1910,0.1954
1911,0.08993
1912,0.1477
1913,0.004442
1914,0.07196
1915,0.1617
1916,0.157
1917,0.4108
1918,0.1165
1919,0.0634
1920,0.13
1921,0.02072
1922,0.3293
1923,0.1195
1924,0.04665
1925,0.1801
1926,0.06953
1927,0.2479
1928,0.09503
1929,0.2151
1930,0.12
1931,0.1475
1932,0.3845
1933,0.1736
1934,0.04305
1935,0.2131
1936,0.04912
1937,0.3115
1938,0.2122
1939,0.001385
1940,0.02554
1941,0.4449
1942,0.1754
1943,0.06343
1944,0.009755
1945,0.2683
1946,0.01132
1947,0.0219
1948,0.1488
1949,0.0129
1950,0.1016
1951,0.1825
1952,0.4368
1953,0.3996
1954,0.1327
1955,0.5686
1956,0.5356
1957,0.2605
1958,0.1682
1959,0.352
1960,0.3793
1961,0.08534
1962,0.384
1963,0.09066
1964,0.2122
1965,0.08679
1966,0.3032
1967,0.07139
1968,0.1924
1969,0.04667
1970,0.3129
1971,0.04483
1972,0.006655
1973,0.1848
1974,0.2509
1975,0.04272
1976,0.22
1977,0.09601
1978,0.1407
1979,0.1534
1980,0.2444
1981,0.1013
1982,0.2522
1983,0.1356
1984,0.1697
1985,0.07272
1986,0.1227
1987,0.1608
1988,0.4725
1989,0.01868
1990,0.02143
1991,0.1378
1992,0.006722
1993,0.1743
1994,0.01373
1995,0.1792
1996,0.05836
1997,0.3833
1998,0.1603
1999,0.3989
2000,0.1745
2001,0.05104
2002,0.1456
2003,0.3776
2004,0.187
2005,0.03937
2006,0.3017
2007,0.1938
2008,0.3647
2009,0.1352
2010,0.1464
2011,0.05742
2012,0.1261
2013,0.1827
2014,0.4418
2015,0.414
2016,0.134
2017,0.1228
2018,0.2537
2019,0.07991
2020,0.08928
2021,0.4014
2022,0.1041
2023,0.1699
2024,0.06771
2025,0.3617
2026,0.3054
2027,0.2281
2028,0.09066
2029,0.0931
2030,0.01796
2031,0.2771
2032,0.09748
2033,0.00545
2034,0.4192
2035,0.2955
2036,0.2651
2037,0.2264
2038,0.1009
2039,0.1957
2040,0.1698
2041,0.2502
2042,0.1828
2043,0.3566
2044,0.2008
2045,0.3787
2046,0.3307
2047,0.2391
2048,0.09544
2049,0.09515
2050,0.08983
2051,0.2003
2052,0.1977
2053,0.02473
2054,0.08481
2055,0.2401
2056,0.02609
2057,0.1408
2058,0.07647
2059,0.2561
2060,0.1273
2061,0.3787
2062,0.4424
2063,0.18
2064,0.1259
2065,0.1317
2066,0.08599
2067,0.05566
2068,0.08211
2069,0.03082
2070,0.208
2071,0.01576
2072,0.04798
2073,0.1565
2074,0.254
2075,0.07225
2076,0.06625
2077,0.1535
2078,0.2785
2079,0.04624
2080,0.2824
2081,0.0008708
2082,0.5653
2083,0.1277
2084,0.06676
2085,0.09731
2086,0.005999
2087,0.1381
2088,0.09298
2089,0.0662
2090,0.02598
2091,0.1199
2092,0.08988
2093,0.1419
2094,0.3732
2095,0.01883
2096,0.09826
2097,0.1981
2098,0.0985
2099,0.08906
2100,0.2634
2101,0.1494
2102,0.2262
2103,0.03229
2104,0.07579
2105,0.1461
2106,0.1274
2107,0.04906
2108,0.08724
2109,0.1879
2110,0.06791
2111,0.4112
2112,0.05336
2113,0.02472
2114,0.0611
2115,0.08522
2116,0.2945
2117,0.1496
2118,0.2453
2119,0.03805
2120,0.2229
2121,0.0914
2122,0.1554
2123,0.0389
2124,0.2558
2125,0.1213
2126,0.0579
2127,0.3736
2128,0.3581
2129,0.0715
2130,0.05898
2131,0.07681
2132,0.4153
2133,0.09965
2134,0.2344
2135,0.1041
2136,0.2797
2137,0.2851
2138,0.5385
2139,0.1388
2140,0.09413
2141,0.2496
2142,0.1125
2143,0.1698
2144,0.4034
2145,0.0969
2146,0.08589
2147,0.229
2148,0.02907
2149,0.2571
2150,0.0006132
2151,0.1073
2152,0.1067
2153,0.1703
2154,0.1657
2155,0.4106
2156,0.08068
2157,0.3819
2158,0.5368
2159,0.3526
2160,0.1132
2161,0.03557
2162,0.003442
2163,0.3257
2164,0.2533
2165,0.01559
2166,0.03959
2167,0.0006826
2168,0.003238
2169,0.3972
2170,0.2337
2171,0.09491
2172,0.06088
2173,0.1792
2174,0.2383
2175,0.1637
2176,0.2094
2177,0.2652
2178,0.163
2179,0.4009
2180,0.08425
2181,0.1008
2182,0.1518
2183,0.2979
2184,0.3477
2185,0.2497
2186,0.07679
2187,0.00885
2188,0.05512
2189,0.02848
2190,0.1337
2191,0.115
2192,0.04613
2193,0.1055
2194,0.107
2195,0.2242
2196,0.1571
2197,0.03392
2198,0.1346
2199,0.2051
2200,0.272
2201,0.2967
2202,0.06067
2203,0.3819
2204,0.08942
2205,0.1214
2206,0.0895
2207,0.2688
2208,0.189
2209,0.02789
2210,0.1905
2211,0.2385
2212,0.09267
2213,0.1078
2214,0.2551
2215,0.1614
2216,0.2107
2217,0.02094
2218,0.3983
2219,0.08033
2220,0.005593
2221,0.08556
2222,0.301
2223,0.2751
2224,0.1637
2225,0.007992
2226,0.04933
2227,0.2391
2228,0.03772
2229,0.1542
2230,0.4118
2231,0.255
2232,0.04902
2233,5.687e-06
2234,0.1322
2235,0.05225
2236,0.1324
2237,0.1506
2238,0.3078
2239,0.4145
2240,0.009251
2241,0.008983
2242,0.05026
2243,0.03034
2244,0.1908
2245,0.1484
2246,0.0336
2247,0.3453
2248,0.1676
2249,0.1198
2250,0.1048
2251,0.08847
2252,0.06941
2253,0.07802
2254,0.2519
2255,0.1951
2256,0.007831
2257,0.1229
2258,0.001714
2259,0.1346
2260,0.03126
2261,0.004311
2262,0.202
2263,0.429
2264,0.1023
2265,0.3142
2266,0.05763
2267,0.1452
2268,0.3319
2269,0.2645
2270,0.283
2271,0.005935
2272,0.3083
2273,0.009007
2274,0.1308
2275,0.3321
2276,0.165
2277,0.02021
2278,0.358
2279,0.2254
2280,0.1249
2281,0.3659
2282,0.07294
2283,0.1439
2284,0.02303
2285,0.08162
2286,0.08611
2287,0.0161
2288,0.08119
2289,0.06549
2290,0.1877
2291,0.4551
2292,0.3574
2293,0.2402
2294,0.1206
2295,0.05604
2296,0.02397
2297,0.07625
2298,0.02362
2299,0.01757
2300,0.2209
2301,0.04049
2302,0.3814
2303,0.1637
2304,0.2146
2305,0.4092
2306,0.05646
2307,0.4042
2308,0.3667
2309,0.18
2310,0.2913
2311,0.2387
2312,0.3004
2313,0.3697
2314,0.2071
2315,0.1599
2316,0.1002
2317,0.1547
2318,0.0275
2319,0.2347
2320,0.09691
2321,0.08708
2322,0.2154
2323,0.1502
2324,0.09648
2325,0.2809
2326,0.109
2327,0.09104
2328,0.372
2329,0.106
2330,0.2382
2331,0.07545
2332,0.1542
2333,0.07409
2334,0.1594
2335,0.07414
2336,0.1601
2337,0.1079
2338,2.339e-05
2339,0.1526
2340,0.02913
2341,0.5884
2342,0.3986
2343,0.3851
2344,0.04649
2345,0.1238
2346,0.1669
2347,0.1408
2348,0.02827
2349,0.5099
2350,0.008714
2351,0.1185
2352,0.1669
2353,0.05747
2354,0.06849
2355,0.04922
2356,0.08575
2357,0.3206
2358,0.1003
2359,0.2048
2360,0.1281
2361,0.1929
2362,0.324
2363,0.04064
2364,0.1574
2365,0.5176
2366,0.1933
2367,0.2073
2368,0.1237
2369,0.353
2370,0.2414
2371,0.1302
2372,0.4663
2373,0.05487
2374,0.07651
2375,0.1408
2376,0.4902
2377,0.2153
2378,0.2419
2379,0.238
2380,0.03698
2381,0.2727
2382,0.279
2383,0.472
2384,0.1923
2385,0.08628
2386,0.19
2387,0.07744
2388,0.02506
2389,0.1365
2390,0.1548
2391,0.1613
2392,0.4092
2393,0.352
2394,0.03674
2395,0.1023
2396,0.325
2397,0.3128
2398,0.09182
2399,0.2374
2400,0.3879
2401,0.03971
2402,0.1662
2403,0.001768
2404,0.08121
2405,0.05397
2406,0.01878
2407,0.1912
2408,0.195
2409,0.08377
2410,0.1416
2411,0.1076
2412,0.2682
2413,0.08511
2414,0.226
2415,0.1149
2416,0.2418
2417,0.1456
2418,0.09697
2419,0.2111
2420,0.6626
2421,0.4748
2422,0.1451
2423,0.06007
2424,0.1519
2425,0.1513
2426,0.02683
2427,0.08657
2428,0.1315
2429,0.08412
2430,0.01812
2431,0.01568
2432,0.3289
2433,0.3395
2434,0.1477
2435,0.04699
2436,0.1104
2437,0.1124
2438,0.2788
2439,0.2295
2440,0.02302
2441,0.2621
2442,0.2862
2443,0.1294
2444,0.1854
2445,0.1081
2446,0.3408
2447,0.2938
2448,0.2216
2449,0.3072
2450,0.467
2451,0.7389
2452,0.1806
2453,0.02397
2454,0.1768
2455,0.3825
2456,0.3537
2457,0.0351
2458,0.316
2459,0.1409
2460,0.2144
2461,0.06735
2462,0.03958
2463,0.2019
2464,0.186
2465,0.2664
2466,0.3146
2467,0.1705
2468,0.3078
2469,0.001657
2470,0.08773
2471,0.06967
2472,0.0612
2473,0.1762
2474,0.3164
2475,0.1773
2476,0.08323
2477,0.584
2478,0.3643
2479,0.269
2480,0.2735
2481,0.2399
2482,0.4794
2483,0.03649
2484,0.005643
2485,0.3961
2486,0.3112
2487,0.1523
2488,0.03529
2489,0.05793
2490,0.123
2491,0.01809
2492,0.2336
2493,0.03997
2494,0.1685
2495,0.1236
2496,0.08975
2497,0.2362
2498,0.08479
2499,0.1711
2500,0.286
2501,0.3004
2502,0.08592
2503,0.1989
2504,0.02506
2505,0.1244
2506,0.1997
2507,0.4323
2508,0.008305
2509,0.2318
2510,0.1404
2511,0.1266
2512,0.1034
2513,0.3641
2514,0.09299
2515,0.2725
2516,0.3015
2517,0.131
2518,0.04261
2519,0.09167
2520,0.09013
2521,0.1196
2522,0.2676
2523,0.06694
2524,0.007344
2525,0.1046
2526,0.1909
2527,0.01219
2528,0.2605
2529,0.03345
2530,0.03064
2531,0.1858
2532,0.2219
2533,0.04026
2534,0.003348
2535,0.19
2536,0.207
2537,0.1514
2538,0.1855
2539,0.2519
2540,0.1356
2541,0.2953
2542,0.1509
2543,0.1109
2544,0.1039
2545,0.4032
2546,0.0006517
2547,0.627
2548,0.1707
2549,0.1309
2550,0.1193
2551,0.2063
2552,0.06783
2553,0.1569
2554,0.2741
2555,0.2195
2556,0.1439
2557,0.2948
2558,0.00209
2559,0.0346
2560,0.2282
2561,0.09333
2562,0.2123
2563,0.07808
2564,0.01177
2565,0.3301
2566,0.4562
2567,0.04568
2568,0.2844
2569,0.1408
2570,0.01803
2571,0.05086
2572,0.458
2573,0.1284
2574,0.4001
2575,0.09028
2576,0.1526
2577,0.1674
2578,0.0187
2579,0.05397
2580,0.07469
2581,0.1147
2582,0.2724
2583,0.04816
2584,0.06178
2585,0.08614
2586,0.07458
2587,0.1019
2588,0.2072
2589,0.2515
2590,0.005776
2591,0.07614
2592,0.01674
2593,0.183
2594,0.2239
2595,0.1419
2596,0.2885
2597,0.04322
2598,0.04235
2599,0.5598
2600,0.003175
2601,0.2486
2602,0.04196
2603,0.02191
2604,0.07532
2605,0.2062
2606,0.1362
2607,0.01904
2608,0.238
2609,0.1017
2610,0.1214
2611,0.0727
2612,0.2427
2613,0.1168
2614,0.131
2615,0.01844
2616,0.04235
2617,0.2828
2618,0.1042
2619,0.09113
2620,0.04532
2621,0.1691
2622,0.04953
2623,0.04802
2624,0.1645
2625,0.02085
2626,0.2962
2627,0.1065
2628,0.04187
2629,0.0835
2630,0.02958
2631,0.4322
2632,0.3003
2633,0.1714
2634,0.3611
2635,0.1745
2636,0.188
2637,0.2791
2638,0.01479
2639,0.06577
2640,0.03879
2641,0.08831
2642,0.1196
2643,0.121
2644,0.1403
2645,0.002565
2646,0.2513
2647,0.276
2648,0.1443
2649,0.3556
2650,0.1486
2651,0.08701
2652,0.06164
2653,0.1941
2654,0.2728
2655,0.000641
2656,0.09226
2657,0.07358
2658,0.5223
2659,0.04278
2660,0.2523
2661,0.1411
2662,0.2611
2663,0.0006962
2664,0.03439
2665,0.3369
2666,0.008094
2667,0.2917
2668,0.3672
2669,0.0007354
2670,0.06999
2671,0.2465
2672,0.1838
2673,0.5562
2674,0.2086
2675,0.04779
2676,0.3165
2677,0.09697
2678,0.03701
2679,0.2798
2680,0.1039
2681,0.1164
2682,0.3953
2683,0.1099
2684,0.2917
2685,0.2068
2686,0.1847
2687,0.4917
2688,0.1201
2689,0.134
2690,0.1629
2691,0.14
2692,0.3093
2693,0.1473
2694,0.1053
2695,0.03822
2696,0.03648
2697,0.09067
2698,0.06152
2699,0.3392
2700,0.04285
2701,0.395
2702,0.09151
2703,0.09001
2704,0.05594
2705,0.2207
2706,0.1326
2707,0.005961
2708,0.1548
2709,0.1399
2710,0.2889
2711,0.1523
2712,0.008995
2713,0.159
2714,0.007526
2715,0.1429
2716,0.001709
2717,0.3868
2718,0.3701
2719,0.1196
2720,0.2547
2721,0.0878
2722,0.01588
2723,0.2696
2724,0.02434
2725,0.1378
2726,0.1031
2727,0.1145
2728,0.09119
2729,0.1982
2730,0.09987
2731,0.3438
2732,0.2837
2733,0.1918
2734,0.09499
2735,0.1834
2736,0.07435
2737,0.2152
2738,0.1716
2739,0.08125
2740,0.2305
2741,0.1771
2742,0.2509
2743,0.08852
2744,0.2894
2745,0.2838
2746,0.5728
2747,0.0162
2748,0.1649
2749,0.2962
2750,0.107
2751,0.1352
2752,0.2026
2753,0.1326
2754,0.1433
2755,0.1115
2756,0.02324
2757,0.0486
2758,0.4169
2759,0.2898
2760,0.1229
2761,0.1163
2762,0.2868
2763,0.2273
2764,0.0005281
2765,0.1072
2766,0.2567
2767,0.1114
2768,0.03708
2769,0.151
2770,0.389
2771,0.03663
2772,0.05404
2773,0.2846
2774,0.1491
2775,0.1707
2776,0.02213
2777,0.1241
2778,0.1188
2779,0.2519
2780,0.07445
2781,0.2109
2782,0.04786
2783,0.3251
2784,0.0285
2785,0.06488
2786,0.04893
2787,0.09513
2788,0.214
2789,0.05486
2790,0.2421
2791,0.2472
2792,0.02074
2793,0.02328
2794,0.2951
2795,0.1206
2796,0.04303
2797,0.1518
2798,0.1605
2799,0.02776
2800,0.1219
2801,0.09109
2802,0.1086
2803,0.2414
2804,0.1119
2805,0.0347
2806,0.1765
2807,0.4042
2808,0.07977
2809,0.2333
2810,0.1002
2811,0.04807
2812,0.2118
2813,0.1566
2814,0.01335
2815,0.2363
2816,0.001093
2817,0.3069
2818,0.0776
2819,0.2757
2820,0.1651
2821,0.2185
2822,0.02016
2823,0.1098
2824,0.07825
2825,0.3216
2826,0.1009
2827,0.1326
2828,0.09225
2829,0.1169
2830,0.2351
2831,0.1044
2832,0.03681
2833,0.07889
2834,0.4289
2835,0.016
2836,0.1669
2837,0.07507
2838,0.1132
2839,0.3156
2840,0.04917
2841,0.2492
2842,0.05569
2843,0.1218
2844,0.01707
2845,0.1843
2846,0.1577
2847,0.1187
2848,0.0292
2849,0.2364
2850,0.4314
2851,0.238
2852,0.297
2853,0.05267
2854,0.1776
2855,0.1309
2856,0.03401
2857,0.0937
2858,0.09331
2859,0.2372
2860,0.1299
2861,0.002794
2862,0.169
2863,0.2734
2864,0.146
2865,0.1898
2866,0.4023
2867,0.1919
2868,0.5632
2869,0.06249
2870,0.2415
2871,0.2796
2872,0.6433
2873,0.4317
2874,0.05392
2875,0.09914
2876,0.006862
2877,0.1028
2878,0.02582
2879,0.2305
2880,0.3897
2881,0.1198
2882,0.02669
2883,0.04931
2884,0.4809
2885,0.4735
2886,0.1718
2887,0.05238
2888,0.329
2889,0.1019
2890,0.0253
2891,0.3345
2892,0.4332
2893,0.1255
2894,0.01578
2895,0.4831
2896,0.07055
2897,0.2138
2898,0.0882
2899,0.3318
2900,0.05093
2901,0.295
2902,0.6887
2903,0.05867
2904,0.1615
2905,0.03006
2906,0.09129
2907,0.1172
2908,0.05482
2909,0.2026
2910,0.03777
2911,0.06884
2912,0.04459
2913,0.08519
2914,0.02057
2915,0.1394
2916,0.5345
2917,0.2182
2918,0.2959
2919,0.398
2920,0.4008
2921,0.003406
2922,0.01009
2923,0.1499
2924,0.03506
2925,0.08779
2926,0.3469
2927,0.3682
2928,0.2043
2929,0.01139
2930,0.09517
2931,0.002576
2932,0.186
2933,0.3686
2934,0.02686
2935,0.06421
2936,0.379
2937,0.2177
2938,0.1786
2939,0.04925
2940,0.2064
2941,0.04667
2942,0.04294
2943,0.1269
2944,0.1291
2945,0.2817
2946,0.169
2947,0.002669
2948,0.1248
2949,0.2287
2950,0.392
2951,0.1014
2952,0.134
2953,0.3597
2954,0.2202
2955,0.09883
2956,0.1861
2957,0.1624
2958,0.3703
2959,0.01422
2960,0.1106
2961,0.1351
2962,0.1956
2963,0.009198
2964,0.2969
2965,0.09604
2966,0.2153
2967,0.03569
2968,0.03015
2969,0.2034
2970,0.03015
2971,0.3436
2972,0.03358
2973,0.0005646
2974,0.07947
2975,0.02365
2976,0.07153
2977,0.3554
2978,0.09128
2979,0.2207
2980,0.1633
2981,0.3881
2982,0.1925
2983,0.2462
2984,0.1753
2985,0.1483
2986,0.2446
2987,0.3681
2988,0.03158
2989,0.2126
2990,0.04328
2991,0.2104
2992,0.1039
2993,0.2383
2994,0.1308
2995,0.06671
2996,0.1604
2997,0.2238
2998,0.05048
2999,0.01522
3000,0.2032
3001,0.09608
3002,0.1106
3003,0.1299
3004,0.3511
3005,0.01442
3006,0.02547
3007,0.1522
3008,0.2704
3009,0.2567
3010,0.09744
3011,0.07674
3012,0.05357
3013,0.1519
3014,0.05548
3015,0.2764
3016,0.1273
3017,0.3518
3018,0.0374
3019,0.003167
3020,0.3972
3021,0.01853
3022,0.1588
3023,0.1357
3024,0.05205
3025,0.2299
3026,0.1411
3027,0.09721
3028,0.1216
3029,0.1996
3030,0.2323
3031,0.1819
3032,0.07575
3033,0.3831
3034,0.006599
3035,0.2364
3036,0.1156
3037,0.08802
3038,0.3391
3039,0.1416
3040,0.1627
3041,0.5548
3042,0.3169
3043,0.08106
3044,0.2055
3045,0.2921
3046,0.03043
3047,0.2282
3048,0.02079
3049,0.1706
3050,0.09763
3051,0.1972
3052,0.08786
3053,0.3104
3054,0.04647
3055,0.06393
3056,0.01744
3057,0.1256
3058,0.1809
3059,0.05341
3060,0.34
3061,0.05567
3062,0.08344
3063,0.1917
3064,0.1659
3065,0.1584
3066,0.106
3067,0.5159
3068,0.4466
3069,0.02236
3070,0.1628
3071,0.3783
3072,0.1745
3073,0.4942
3074,0.008404
3075,0.03302
3076,0.1609
3077,0.2347
3078,0.1075
3079,0.06571
3080,0.2103
3081,0.1679
3082,0.2657
3083,0.05052
3084,0.2982
3085,0.06013
3086,0.0395
3087,0.2019
3088,0.003536
3089,0.1564
3090,0.07786
3091,0.1249
3092,0.1401
3093,0.3526
3094,0.1086
3095,0.09391
3096,0.1187
3097,0.1089
3098,0.1753
3099,0.08307
3100,0.1442
3101,0.1531
3102,0.2258
3103,0.08589
3104,0.02042
3105,0.09583
3106,0.013
3107,0.003997
3108,0.3581
3109,0.1858
3110,0.002951
3111,0.3859
3112,0.0165
3113,0.2396
3114,0.0168
3115,0.3943
3116,0.08712
3117,0.0984
3118,0.2883
3119,0.1891
3120,0.3937
3121,0.2074
3122,0.1735
3123,0.06302
3124,0.05497
3125,0.124
3126,0.2288
3127,0.2806
3128,0.04181
3129,0.03116
3130,0.1071
3131,0.09403
3132,0.1006
3133,0.1602
3134,0.5964
3135,0.07478
3136,0.3
3137,0.05451
3138,0.241
3139,0.02351
3140,0.3136
3141,0.01132
3142,0.04844
3143,0.02275
3144,0.2009
3145,0.1937
3146,0.08416
3147,0.06273
3148,0.3864
3149,0.4206
3150,0.03485
3151,0.1793
3152,0.2162
3153,0.08117
3154,0.1656
3155,0.08174
3156,0.03077
3157,0.06877
3158,0.2981
3159,0.2382
3160,0.4215
3161,0.2404
3162,0.1008
3163,0.007269
3164,0.09294
3165,0.01254
3166,0.002772
3167,0.2052
3168,0.3171
3169,0.2351
3170,0.2808
3171,0.1135
3172,0.0909
3173,0.1487
3174,0.2263
3175,0.0582
3176,0.2778
3177,0.2436
3178,0.1724
3179,0.2616
3180,0.02893
3181,0.3082
3182,0.1333
3183,0.2533
3184,0.1799
3185,0.03591
3186,0.2485
3187,0.3875
3188,0.3966
3189,0.1511
3190,0.1323
3191,0.01308
3192,0.2857
3193,0.4189
3194,0.1647
3195,0.1377
3196,0.2888
3197,0.1798
3198,0.1731
3199,0.2092
3200,0.2044
3201,0.05722
3202,0.1762
3203,0.0406
3204,0.6392
3205,0.2304
3206,0.2833
3207,0.2337
3208,0.07932
3209,0.1892
3210,0.1003
3211,0.08216
3212,0.0766
3213,0.1319
3214,0.1442
3215,0.1982
3216,0.1781
3217,0.09653
3218,0.1227
3219,0.1102
3220,0.2137
3221,0.1573
3222,0.1243
3223,0.1014
3224,0.1868
3225,0.04087
3226,0.2262
3227,0.1207
3228,0.1886
3229,0.1061
3230,0.1394
3231,0.04436
3232,0.02067
3233,0.1026
3234,0.1758
3235,0.1813
3236,0.0371
3237,0.1243
3238,0.07488
3239,0.1785
3240,0.01686
3241,0.2101
3242,0.1907
3243,0.1869
3244,0.2383
3245,0.09496
3246,0.1907
3247,0.1499
3248,0.0178
3249,0.1119
3250,0.2991
3251,0.01965
3252,0.2723
3253,0.3165
3254,0.06471
3255,0.03925
3256,0.06064
3257,0.1668
3258,0.1244
3259,0.3247
3260,0.08724
3261,0.4304
3262,0.6933
3263,0.5294
3264,0.3333
3265,0.03603
3266,0.1685
3267,0.165
3268,0.2489
3269,0.1904
3270,0.3534
3271,0.2494
3272,0.2165
3273,0.03506
3274,0.2755
3275,0.2681
3276,0.3764
3277,0.03856
3278,0.1014
3279,0.01742
3280,0.05332
3281,0.2509
3282,0.05337
3283,0.07751
3284,0.0008351
3285,0.1668
3286,0.1855
3287,0.06875
3288,0.314
3289,0.05191
3290,0.1338
3291,0.2113
3292,0.226
3293,0.09804
3294,0.0211
3295,0.1461
3296,0.0776
3297,0.5214
3298,0.209
3299,0.3299
3300,0.0336
3301,0.1012
3302,0.2609
3303,0.1212
3304,0.1971
3305,0.08454
3306,0.07374
3307,0.2687
3308,0.2974
3309,0.01621
3310,0.2147
3311,0.2083
3312,0.1288
3313,0.2057
3314,0.2461
3315,0.102
3316,0.315
3317,0.04803
3318,0.05334
3319,0.2192
3320,0.1127
3321,0.1263
3322,0.2393
3323,0.2224
3324,0.01855
3325,0.06628
3326,0.2877
3327,0.04906
3328,0.3015
3329,0.08256
3330,0.01025
3331,0.1688
3332,0.2503
3333,0.004836
3334,0.2721
3335,0.09726
3336,0.2043
3337,0.1624
3338,0.1058
3339,0.04849
3340,0.2076
3341,0.2798
3342,0.3468
3343,0.1935
3344,0.003123
3345,0.04502
3346,0.1088
3347,0.3413
3348,0.3493
3349,0.07896
3350,0.3897
3351,0.001938
3352,0.2075
3353,0.01097
3354,0.2246
3355,0.09191
3356,0.04193
3357,0.1134
3358,0.1837
3359,0.3617
3360,0.143
3361,0.1792
3362,0.2507
3363,0.128
3364,0.4158
3365,0.2009
3366,0.2838
3367,0.1817
3368,0.04296
3369,0.03153
3370,0.07016
3371,0.2044
3372,0.01603
3373,0.2505
3374,0.06523
3375,0.04125
3376,0.1373
3377,0.1806
3378,0.0381
3379,0.1527
3380,0.02697
3381,0.06278
3382,0.1577
3383,0.1419
3384,0.3067
3385,0.02205
3386,0.134
3387,0.06195
3388,0.0559
3389,0.2519
3390,0.0171
3391,0.2135
3392,0.1473
3393,0.04932
3394,0.5977
3395,0.05935
3396,0.1432
3397,0.2744
3398,0.06148
3399,0.3912
3400,0.2683
3401,0.01071
3402,0.1271
3403,0.5841
3404,0.2738
3405,0.1089
3406,0.01903
3407,0.1733
3408,0.2132
3409,0.3788
3410,0.1088
3411,0.09858
3412,0.07285
3413,0.3815
3414,0.2172
3415,0.04665
3416,0.2119
3417,0.1054
3418,0.1493
3419,0.1553
3420,0.2282
3421,0.2221
3422,0.05014
3423,0.4776
3424,0.08056
3425,0.0148
3426,0.006567
3427,0.02644
3428,0.252
3429,0.2716
3430,0.4174
3431,0.0568
3432,0.0615
3433,0.5156
3434,0.04165
3435,0.06237
3436,0.0672
3437,0.07229
3438,0.09249
3439,0.2526
3440,0.06338
3441,0.3379
3442,0.1155
3443,0.3781
3444,0.3333
3445,0.06512
3446,0.356
3447,0.7081
3448,0.2887
3449,0.201
3450,0.107
3451,0.2955
3452,0.5834
3453,0.02682
3454,0.2382
3455,0.2963
3456,0.3096
3457,0.2343
3458,0.272
3459,0.03103
3460,0.1652
3461,0.2986
3462,0.1946
3463,0.2639
3464,0.2287
3465,0.04022
3466,0.2606
3467,0.05936
3468,0.1143
3469,0.07446
3470,0.1881
3471,0.2783
3472,0.1618
3473,0.002097
3474,0.1344
3475,0.08605
3476,0.1133
3477,0.02672
3478,0.1828
3479,0.04088
3480,0.08544
3481,0.3538
3482,0.3337
3483,0.1713
3484,0.1666
3485,0.5713
3486,0.3989
3487,0.03421
3488,0.205
3489,0.4057
3490,0.07338
3491,0.007481
3492,0.1497
3493,0.1082
3494,0.2087
3495,0.2488
3496,0.1188
3497,0.3258
3498,0.3479
3499,0.1248
3500,0.2043
