t,eps_f,eps_g
1450,0.00909091,0.000454545
1460,0.00909091,0.000454545
1470,0.00909091,0.000454545
1480,0.00909091,0.000454545
1490,0.00909091,0.000454545
1500,0.00909091,0.000454545
1510,0.00909091,0.000454545
1520,0.00909091,0.000454545
1530,0.00909091,0.000454545
1540,0.00909091,0.000454545
1550,0.00909091,0.000454545
1560,0.00909091,0.000454545
1570,0.00909091,0.000454545
1580,0.00909091,0.000454545
1590,0.00909091,0.000454545
1600,0.00909091,0.000454545
1610,0.00909091,0.000454545
1620,0.00909091,0.000454545
1630,0.00909091,0.000454545
1640,0.00909091,0.000454545
1650,0.00909091,0.000454545
1660,0.00909091,0.000454545
1670,0.00909091,0.000454545
1680,0.00909091,0.000454545
1690,0.00909091,0.000454545
1700,0.00909091,0.000454545
1710,0.00909091,0.000454545
1720,0.00909091,0.000454545
1730,0.00909091,0.000454545
1740,0.00909091,0.000454545
1750,0.00909091,0.000454545
1760,0.00909091,0.000454545
1770,0.00909091,0.000454545
1780,0.00909091,0.000454545
1790,0.00909091,0.000454545
1800,0.00909091,0.000454545
1810,0.00909091,0.000454545
1820,0.00909091,0.000454545
1830,0.00909091,0.000454545
1840,0.00909091,0.000454545
1850,0.00909091,0.000454545
1860,0.00909091,0.000454545
1870,0.00909091,0.000454545
1880,0.00909091,0.000454545
1890,0.00909091,0.000454545
1900,0.00909091,0.000454545
1910,0.00909091,0.000454545
1920,0.00909091,0.000454545
1930,0.00909091,0.000454545
1940,0.00909091,0.000454545
1950,0.00909091,0.000454545
1960,0.00909091,0.000454545
1970,0.00909091,0.000454545
1980,0.00909091,0.000454545
1990,0.00909091,0.000454545
2000,0.00909091,0.000454545
2010,0.00909091,0.000454545
2020,0.00909091,0.000454545
2030,0.00909091,0.000454545
2040,0.00909091,0.000454545
2050,0.00909091,0.000454545
2060,0.00909091,0.000454545
2070,0.00909091,0.000454545
2080,0.00909091,0.000454545
2090,0.00909091,0.000454545
2100,0.00909091,0.000454545
2110,0.00909091,0.000454545
2120,0.00909091,0.000454545
2130,0.00909091,0.000454545
2140,0.00909091,0.000454545
2150,0.00909091,0.000454545
2160,0.00909091,0.000454545
2170,0.00909091,0.000454545
2180,0.00909091,0.000454545
2190,0.00909091,0.000454545
2200,0.00909091,0.000454545
2210,0.00909091,0.000454545
2220,0.00909091,0.000454545
2230,0.00909091,0.000454545
2240,0.00909091,0.000454545
2250,0.00909091,0.000454545
2260,0.00909091,0.000454545
2270,0.00909091,0.000454545
2280,0.00909091,0.000454545
2290,0.00909091,0.000454545
2300,0.00909091,0.000454545
2310,0.00909091,0.000454545
2320,0.00909091,0.000454545
2330,0.00909091,0.000454545
2340,0.00909091,0.000454545
2350,0.00909091,0.000454545
2360,0.00909091,0.000454545
2370,0.00909091,0.000454545
2380,0.00909091,0.000454545
2390,0.00909091,0.000454545
2400,0.00909091,0.000454545
2410,0.00909091,0.000454545
2420,0.00909091,0.000454545
2430,0.00909091,0.000454545
2440,0.00909091,0.000454545
2450,0.00909091,0.000454545
2460,0.00909091,0.000454545
2470,0.00909091,0.000454545
2480,0.00909091,0.000454545
2490,0.00909091,0.000454545
2500,0.00909091,0.000454545
2510,0.00909091,0.000454545
2520,0.00909091,0.000454545
2530,0.00909091,0.000454545
2540,0.00909091,0.000454545
2550,0.00909091,0.000454545
2560,0.00909091,0.000454545
2570,0.00909091,0.000454545
2580,0.00909091,0.000454545
2590,0.00909091,0.000454545
2600,0.00909091,0.000454545
2610,0.00909091,0.000454545
2620,0.00909091,0.000454545
2630,0.00909091,0.000454545
2640,0.00909091,0.000454545
2650,0.00909091,0.000454545
2660,0.00909091,0.000454545
2670,0.00909091,0.000454545
2680,0.00909091,0.000454545
2690,0.00909091,0.000454545
2700,0.00909091,0.000454545
2710,0.00909091,0.000454545
2720,0.00909091,0.000454545
2730,0.00909091,0.000454545
2740,0.00909091,0.000454545
2750,0.00909091,0.000454545
2760,0.00909091,0.000454545
2770,0.00909091,0.000454545
2780,0.00909091,0.000454545
2790,0.00909091,0.000454545
2800,0.00909091,0.000454545
2810,0.00909091,0.000454545
2820,0.00909091,0.000454545
2830,0.00909091,0.000454545
2840,0.00909091,0.000454545
2850,0.00909091,0.000454545
2860,0.00909091,0.000454545
2870,0.00909091,0.000454545
2880,0.00909091,0.000454545
2890,0.00909091,0.000454545
2900,0.00909091,0.000454545
2910,0.00909091,0.000454545
2920,0.00909091,0.000454545
2930,0.00909091,0.000454545
2940,0.00909091,0.000454545
2950,0.00909091,0.000454545
2960,0.00909091,0.000454545
2970,0.00909091,0.000454545
2980,0.00909091,0.000454545
2990,0.00909091,0.000454545
3000,0.00909091,0.000454545
3010,0.00909091,0.000454545
3020,0.00909091,0.000454545
3030,0.00909091,0.000454545
3040,0.00909091,0.000454545
3050,0.00909091,0.000454545
3060,0.00909091,0.000454545
3070,0.00909091,0.000454545
3080,0.00909091,0.000454545
3090,0.00909091,0.000454545
3100,0.00909091,0.000454545
3110,0.00909091,0.000454545
3120,0.00909091,0.000454545
3130,0.00909091,0.000454545
3140,0.00909091,0.000454545
3150,0.00909091,0.000454545
3160,0.00909091,0.000454545
3170,0.00909091,0.000454545
3180,0.00909091,0.000454545
3190,0.00909091,0.000454545
3200,0.00909091,0.000454545
3210,0.00909091,0.000454545
3220,0.00909091,0.000454545
3230,0.00909091,0.000454545
3240,0.00909091,0.000454545
3250,0.00909091,0.000454545
3260,0.00909091,0.000454545
3270,0.00909091,0.000454545
3280,0.00909091,0.000454545
3290,0.00909091,0.000454545
3300,0.00909091,0.000454545
3310,0.00909091,0.000454545
3320,0.00909091,0.000454545
3330,0.00909091,0.000454545
3340,0.00909091,0.000454545
3350,0.00909091,0.000454545
3360,0.00909091,0.000454545
3370,0.00909091,0.000454545
3380,0.00909091,0.000454545
3390,0.00909091,0.000454545
3400,0.00909091,0.000454545
3410,0.00909091,0.000454545
3420,0.00909091,0.000454545
3430,0.00909091,0.000454545
3440,0.00909091,0.000454545
3450,0.00909091,0.000454545
3460,0.00909091,0.000454545
3470,0.00909091,0.000454545
3480,0.00909091,0.000454545
3490,0.00909091,0.000454545
3500,0.00909091,0.000454545
