t,deltaS
1801,-0.2129
1802,0.2524
1803,0.3864
1804,0.2428
1805,-0.2659
1806,0.03385
1807,0.01561
1808,-0.1499
1809,-0.3276
1810,0.09331
1811,-0.5283
1812,-0.2636
1813,-0.2212
1814,0.07639
1815,-0.2237
1816,-0.1901
1817,0.4963
1818,0.3747
1819,0.02217
1820,0.3296
1821,0.04419
1822,-0.1867
1823,-0.3336
1824,0.289
1825,-0.2285
1826,-0.02902
1827,0.2136
1828,-0.3902
1829,-0.1285
1830,0.5638
1831,0.2766
1832,0.627
1833,0.6136
1834,-0.2688
1835,0.04464
1836,0.1419
1837,-0.1018
1838,-0.2065
1839,-0.06389
1840,-0.1111
1841,-0.2108
1842,0.2066
1843,0.03556
1844,0.1325
1845,-0.2185
1846,-0.176
1847,0.05855
1848,-0.06509
1849,0.2777
1850,-0.4799
1851,0.8041
1852,0.4903
1853,-0.5686
1854,-0.7407
1855,0.3409
1856,-0.162
1857,-0.4005
1858,-0.1586
1859,0.04928
1860,0.4936
1861,0.6136
1862,-0.6114
1863,0.3429
1864,-0.01624
1865,0.2419
1866,0.5085
1867,0.1341
1868,0.3651
1869,0.4126
1870,0.2711
1871,-0.5053
1872,-0.3972
1873,0.8773
1874,-0.01174
1875,-0.4739
1876,-0.06379
1877,-0.5624
1878,0.07721
1879,0.5669
1880,0.08495
1881,0.1595
1882,0.2545
1883,-0.136
1884,-0.2998
1885,0.2836
1886,0.115
1887,-0.2983
1888,-0.02949
1889,0.433
1890,0.003638
1891,0.007333
1892,0.1623
1893,0.1754
1894,-0.5614
1895,0.01564
1896,0.8965
1897,-0.03498
1898,-0.03087
1899,-0.06694
1900,0.148
1901,0.3313
1902,0.1847
1903,0.3741
1904,-0.4678
1905,-0.2363
1906,0.024
1907,0.04462
1908,0.3185
1909,-0.05443
1910,-0.312
1911,0.4646
1912,0.01973
1913,-0.3857
1914,-0.1693
1915,1.126
1916,0.6555
1917,-0.1183
1918,0.02531
1919,-0.2262
1920,-0.1948
1921,0.4021
1922,0.09806
1923,-0.3656
1924,0.3205
1925,0.2032
1926,-0.3114
1927,-0.3132
1928,0.2506
1929,-0.02176
1930,0.4305
1931,-0.1138
1932,-0.2372
1933,0.1387
1934,0.281
1935,-0.4563
1936,0.3451
1937,-0.5035
1938,-0.4771
1939,0.2674
1940,0.356
1941,-0.2763
1942,0.2357
1943,-0.1627
1944,0.06799
1945,-0.3016
1946,-0.3356
1947,0.4469
1948,-0.3768
1949,0.8051
1950,0.3275
1951,-0.4041
1952,0.3955
1953,0.9136
1954,0.2136
1955,0.6639
1956,0.2013
1957,0.3513
1958,-0.09582
1959,0.2749
1960,0.6157
1961,0.03516
1962,0.6009
1963,1.113
1964,0.5383
1965,0.3149
1966,-0.06839
1967,0.2652
1968,-0.0302
1969,0.0811
1970,-0.2301
1971,-0.4111
1972,-0.1539
1973,0.2864
1974,-0.3685
1975,0.1638
1976,0.1039
1977,0.8244
1978,-0.1131
1979,0.03804
1980,0.01867
1981,0.8531
1982,-0.253
1983,0.0752
1984,0.4154
1985,-0.04247
1986,-0.02311
1987,0.03563
1988,-0.5231
1989,0.1974
1990,0.5825
1991,0.4163
1992,0.1546
1993,0.2558
1994,-0.8094
1995,0.4163
1996,0.5973
1997,-0.04826
1998,-0.1281
1999,0.1845
2000,0.08488
2001,-0.02887
2002,-0.1734
2003,0.4248
2004,-0.0173
2005,-0.302
2006,-0.07446
2007,0.02239
2008,-0.03381
2009,0.1119
2010,0.7752
2011,-0.5781
2012,0.1258
2013,-0.09357
2014,-0.3374
2015,-0.1609
2016,0.06065
2017,0.08393
2018,-0.6784
2019,0.2839
2020,0.4549
2021,-0.2843
2022,0.3141
2023,-0.1727
2024,0.05315
2025,0.1221
2026,0.3589
2027,0.1086
2028,-0.06327
2029,0.6538
2030,-0.5843
2031,0.237
2032,0.03814
2033,1.024
2034,-0.8092
2035,-0.1544
2036,0.3197
2037,-0.3916
2038,0.2281
2039,0.2167
2040,-0.5484
2041,-0.464
2042,-0.3246
2043,0.1117
2044,0.2461
2045,-0.4037
2046,0.4009
2047,-0.2364
2048,0.1728
2049,0.7502
2050,0.1705
2051,0.4551
2052,-0.3016
2053,0.539
2054,-0.3505
2055,-0.404
2056,0.6488
2057,-0.05552
2058,-0.1041
2059,0.1865
2060,0.172
2061,-0.2571
2062,0.4363
2063,-0.1988
2064,-0.02372
2065,-0.05485
2066,-0.7373
2067,0.5123
2068,0.5459
2069,-0.09308
2070,0.1568
2071,0.3568
2072,-0.05597
2073,0.3761
2074,-0.222
2075,-0.1143
2076,-0.0199
2077,0.1511
2078,0.1909
2079,0.4846
2080,0.1132
2081,-0.1722
2082,0.33
2083,0.04496
2084,0.6911
2085,-0.2999
2086,0.652
2087,-0.0006839
2088,-0.1863
2089,-0.2026
2090,-0.1362
2091,0.8335
2092,0.8852
2093,-0.4891
2094,0.1791
2095,-0.02901
2096,0.482
2097,-0.2124
2098,0.4529
2099,0.07893
2100,0.03088
2101,0.3868
2102,0.5326
2103,-0.2816
2104,0.1504
2105,-0.1979
2106,-0.1385
2107,-0.9527
2108,-0.3346
2109,0.7921
2110,0.5802
2111,0.1866
2112,-0.381
2113,0.23
2114,-0.006322
2115,0.06779
2116,0.1415
2117,0.2391
2118,-0.1166
2119,-0.6804
2120,0.2965
2121,-0.611
2122,-0.1216
2123,0.1738
2124,-0.5288
2125,0.6676
2126,0.4632
2127,-0.0086
2128,-0.1123
2129,0.07622
2130,0.2459
2131,0.1876
2132,-0.1294
2133,0.03821
2134,-0.3828
2135,-0.1103
2136,0.2679
2137,-0.2403
2138,-0.1262
2139,0.01801
2140,0.231
2141,0.5681
2142,-0.3822
2143,0.5374
2144,0.1547
2145,0.7628
2146,-0.02006
2147,0.4294
2148,0.5403
2149,-0.3795
2150,-0.2243
2151,-0.09869
2152,-0.1076
2153,0.02122
2154,-0.3135
2155,0.08306
2156,-0.1749
2157,0.2476
2158,-0.2913
2159,-0.1867
2160,0.4694
2161,0.2087
2162,0.05357
2163,1.07
2164,0.3031
2165,-0.3068
2166,0.2091
2167,0.3975
2168,-0.2615
2169,-0.4379
2170,0.03079
2171,0.1887
2172,-0.4853
2173,0.2715
2174,-0.2671
2175,-0.1689
2176,-0.8412
2177,0.2647
2178,-0.0289
2179,-0.006226
2180,0.6385
2181,-0.1089
2182,0.7115
2183,-0.6506
2184,0.01822
2185,-0.3646
2186,-0.3669
2187,-0.2077
2188,-0.3869
2189,-0.2517
2190,-0.1796
2191,0.03436
2192,0.3096
2193,0.2284
2194,0.1768
2195,0.39
2196,0.05348
2197,0.3172
2198,-0.02522
2199,0.09385
2200,0.05958
2201,0.4899
2202,-0.7006
2203,0.04693
2204,-0.02615
2205,0.3076
2206,-0.2191
2207,-0.825
2208,0.09221
2209,-0.1223
2210,0.2089
2211,0.2453
2212,-0.03076
2213,-0.2779
2214,0.0861
2215,-0.1208
2216,0.5177
2217,0.03271
2218,0.7312
2219,-0.2388
2220,-0.03136
2221,-0.1392
2222,-0.7157
2223,0.1536
2224,0.8552
2225,0.3292
2226,-0.02945
2227,-0.5869
2228,-0.2046
2229,-0.5243
2230,0.3565
2231,0.1708
2232,-0.5489
2233,0.7031
2234,0.9438
2235,0.7405
2236,-0.5599
2237,0.2088
2238,-0.04667
2239,0.1117
2240,0.1028
2241,-0.2165
2242,0.06654
2243,-0.39
2244,0.3618
2245,-0.5386
2246,-0.06379
2247,-0.006334
2248,0.5204
2249,0.189
2250,0.2478
2251,-0.03772
2252,0.2397
2253,0.2249
2254,-0.07093
2255,0.3838
2256,-0.4293
2257,0.2623
2258,-0.2766
2259,0.09267
2260,0.6632
2261,-0.1492
2262,-0.0686
2263,-0.2713
2264,0.291
2265,0.2621
2266,0.3428
2267,0.3693
2268,0.09447
2269,-0.1984
2270,-0.6053
2271,0.1105
2272,0.03953
2273,0.2397
2274,-0.08742
2275,0.1133
2276,0.4334
2277,0.07539
2278,-1.009
2279,0.7638
2280,0.1827
2281,-0.3462
2282,-0.05108
2283,0.4759
2284,0.1324
2285,-0.1154
2286,0.2073
2287,0.04943
2288,0.3288
2289,0.2959
2290,0.1909
2291,-0.3294
2292,-0.2874
2293,0.5327
2294,-0.5331
2295,0.5382
2296,-0.1157
2297,1.44
2298,-0.5453
2299,-0.2305
2300,-0.5184
2301,0.201
2302,-0.3643
2303,0.3832
2304,-0.2873
2305,0.4391
2306,0.3249
2307,1.177
2308,0.8535
2309,0.02021
2310,-0.4316
2311,0.3641
2312,0.2822
2313,-0.1191
2314,-0.5899
2315,-0.1802
2316,0.512
2317,-0.1957
2318,-0.02388
2319,-0.03372
2320,0.217
2321,0.1361
2322,0.05256
2323,0.3114
2324,0.5081
2325,0.695
2326,-0.5683
2327,-0.09666
2328,-0.1748
2329,-0.2269
2330,-0.09275
2331,0.04426
2332,0.4178
2333,-0.2863
2334,-0.363
2335,-0.2037
2336,-0.3056
2337,0.1296
2338,0.1339
2339,-0.1573
2340,-0.03727
2341,0.1723
2342,0.02771
2343,0.1521
2344,0.3768
2345,0.1908
2346,-0.2175
2347,0.533
2348,0.9568
2349,-0.3184
2350,0.1522
2351,-0.06282
2352,-0.4356
2353,0.6236
2354,-0.4846
2355,-0.3198
2356,0.5327
2357,0.03024
2358,-0.08603
2359,-0.2111
2360,0.1176
2361,0.341
2362,0.04976
2363,-0.3468
2364,-0.08002
2365,0.1246
2366,-0.04454
2367,0.1062
2368,0.7729
2369,0.1417
2370,0.1059
2371,-0.12
2372,0.4648
2373,-0.7579
2374,-0.6636
2375,0.2719
2376,0.01599
2377,-0.2901
2378,-0.06536
2379,0.1085
2380,0.5713
2381,-0.01624
2382,0.3295
2383,-0.5971
2384,-0.727
2385,-0.2413
2386,-0.3748
2387,0.6603
2388,0.2876
2389,0.2717
2390,0.1913
2391,0.2812
2392,0.314
2393,-0.0578
2394,-0.3555
2395,0.1414
2396,-0.4273
2397,0.7679
2398,0.003464
2399,-0.1624
2400,-0.02265
2401,0.1089
2402,-0.3849
2403,0.1146
2404,-0.08022
2405,0.04969
2406,-0.4685
2407,0.2251
2408,0.6666
2409,0.2399
2410,0.1995
2411,-0.1908
2412,0.6987
2413,-0.3175
2414,0.1587
2415,-0.1863
2416,0.8362
2417,-0.01731
2418,-0.4544
2419,-0.07507
2420,0.5168
2421,-0.2364
2422,0.00645
2423,0.2306
2424,0.462
2425,-0.162
2426,-0.2275
2427,-0.2526
2428,-0.06507
2429,-0.3131
2430,0.03764
2431,0.2389
2432,0.3302
2433,-0.09302
2434,0.1275
2435,0.2994
2436,-0.08045
2437,0.33
2438,0.07886
2439,-0.1826
2440,-0.3477
2441,0.04607
2442,0.1226
2443,-0.2739
2444,0.09719
2445,-0.2258
2446,-0.04247
2447,0.07707
2448,0.004621
2449,0.2976
2450,0.04319
2451,0.2429
2452,-0.1904
2453,-0.5853
2454,-0.3582
2455,0.4572
2456,0.1192
2457,0.005879
2458,-0.04725
2459,-0.3527
2460,-0.07046
2461,0.1797
2462,0.002204
2463,-0.1997
2464,0.2246
2465,0.1182
2466,0.4639
2467,0.2418
2468,0.45
2469,0.3914
2470,0.02342
2471,-0.07816
2472,0.04158
2473,-0.04229
2474,0.3952
2475,0.3236
2476,-0.9461
2477,0.313
2478,0.2181
2479,-0.2112
2480,0.4958
2481,0.5353
2482,-0.4118
2483,-0.09083
2484,-0.01138
2485,0.08526
2486,-0.2285
2487,0.1087
2488,-0.1197
2489,1.141
2490,-0.1401
2491,0.488
2492,0.5607
2493,-0.3354
2494,0.1294
2495,-0.05759
2496,0.2708
2497,0.6492
2498,0.04857
2499,-0.07683
2500,-0.1046
2501,0.9858
2502,0.5571
2503,0.5833
2504,-0.29
2505,0.6569
2506,-0.2049
2507,-0.4439
2508,0.3626
2509,0.1838
2510,0.4653
2511,-0.2467
2512,-0.3761
2513,0.05699
2514,-0.1185
2515,-0.474
2516,0.05589
2517,0.04172
2518,-0.1396
2519,0.4596
2520,-0.0844
2521,0.007838
2522,0.6431
2523,0.1458
2524,-0.2588
2525,0.3215
2526,0.7339
2527,0.1897
2528,0.3644
2529,0.6228
2530,0.3035
2531,-0.0358
2532,1.203
2533,0.5667
2534,-0.176
2535,0.1574
2536,0.3563
2537,0.1251
2538,-0.01936
2539,0.6882
2540,0.1292
2541,-0.3066
2542,-0.08313
2543,0.2986
2544,-0.382
2545,0.648
2546,-0.114
2547,0.3195
2548,0.3201
2549,0.1081
2550,-0.4711
2551,0.4286
2552,0.1303
2553,-0.2177
2554,-0.3724
2555,-0.3925
2556,0.06261
2557,-0.04404
2558,0.1747
2559,0.612
2560,0.4689
2561,-0.2408
2562,-0.5061
2563,0.3092
2564,-0.006003
2565,0.09945
2566,-0.07572
2567,0.3223
2568,-0.03823
2569,-0.3084
2570,0.03237
2571,-0.2125
2572,0.5402
2573,0.3779
2574,0.006504
2575,-0.4666
2576,-0.1779
2577,-0.08449
2578,-0.1652
2579,0.2325
2580,0.2017
2581,0.3219
2582,-0.1037
2583,-0.05937
2584,0.06066
2585,0.2026
2586,-0.2607
2587,-0.4546
2588,0.5539
2589,-0.06717
2590,-0.4762
2591,-0.164
2592,0.1575
2593,-0.2873
2594,-0.268
2595,-0.319
2596,0.1821
2597,0.1929
2598,0.2579
2599,0.231
2600,0.2158
2601,0.5016
2602,-0.2193
2603,-0.07909
2604,0.1312
2605,-0.5068
2606,0.5746
2607,0.2056
2608,0.2017
2609,0.4846
2610,-0.2211
2611,-0.07656
2612,0.1395
2613,-0.0391
2614,-0.06222
2615,-0.3475
2616,0.3217
2617,0.7494
2618,0.3041
2619,0.1152
2620,0.1326
2621,0.5532
2622,0.4845
2623,-0.4552
2624,0.7242
2625,-0.007496
2626,-0.4541
2627,0.6286
2628,-0.2176
2629,1.065
2630,-0.04237
2631,0.06528
2632,-0.187
2633,0.01885
2634,-0.0119
2635,-0.2003
2636,0.3403
2637,0.7174
2638,0.4765
2639,-0.8029
2640,-0.08731
2641,-0.0002709
2642,-0.6312
2643,0.002175
2644,-0.5505
2645,-0.22
2646,0.3221
2647,-0.1449
2648,-0.6123
2649,-0.04726
2650,-0.2069
2651,-0.00387
2652,0.4241
2653,0.1137
2654,0.4035
2655,0.09272
2656,-0.2794
2657,-0.08326
2658,-0.03105
2659,0.2302
2660,0.06866
2661,-0.1975
2662,0.2024
2663,-0.1136
2664,0.4322
2665,0.3971
2666,0.0596
2667,0.9455
2668,0.5572
2669,-0.3313
2670,0.6887
2671,0.02885
2672,-0.02374
2673,0.1674
2674,-0.187
2675,-0.5812
2676,0.2469
2677,0.308
2678,-0.5415
2679,0.3781
2680,0.8887
2681,-0.2252
2682,0.4953
2683,0.04492
2684,-0.08014
2685,0.5983
2686,0.4857
2687,-0.3781
2688,0.332
2689,0.3644
2690,-1.178
2691,-0.2003
2692,0.8713
2693,0.2964
2694,0.1488
2695,0.6171
2696,0.1758
2697,0.4267
2698,0.8156
2699,-0.07208
2700,0.1346
2701,0.05417
2702,0.4779
2703,0.6275
2704,0.3496
2705,0.04252
2706,0.202
2707,-0.3468
2708,0.1283
2709,0.2746
2710,-0.5178
2711,0.4625
2712,-0.3978
2713,0.2049
2714,0.2421
2715,-0.2447
2716,0.1959
2717,0.03603
2718,-0.2985
2719,0.4329
2720,-0.6839
2721,0.02954
2722,0.4591
2723,0.204
2724,-0.2668
2725,0.0002286
2726,0.1709
2727,0.5729
2728,0.2913
2729,-0.01574
2730,-0.1203
2731,0.02169
2732,-0.1528
2733,-0.07624
2734,0.5496
2735,0.4395
2736,0.8306
2737,0.4862
2738,0.1747
2739,0.09837
2740,-0.5073
2741,0.09537
2742,0.01859
2743,-0.1442
2744,-0.1378
2745,-0.1366
2746,0.37
2747,0.09824
2748,-0.2223
2749,0.3235
2750,0.2156
2751,-0.1648
2752,-0.1388
2753,0.07017
2754,-0.004883
2755,0.3122
2756,0.1257
2757,0.3947
2758,0.3495
2759,0.1573
2760,0.06096
2761,0.317
2762,0.7693
2763,-0.1892
2764,-0.01468
2765,-0.6529
2766,0.1771
2767,-0.3808
2768,-0.3925
2769,0.09249
2770,0.3647
2771,-0.1758
2772,0.7933
2773,0.4524
2774,-0.423
2775,0.1276
2776,-0.4001
2777,-0.31
2778,0.158
2779,-0.5456
2780,0.02611
2781,0.8658
2782,0.2211
2783,0.9672
2784,0.06008
2785,-0.4993
2786,0.2674
2787,0.1377
2788,0.3323
2789,0.4665
2790,-0.08259
2791,-0.1912
2792,-0.03379
2793,0.04918
2794,0.5432
2795,-0.24
2796,0.2521
2797,-0.1768
2798,0.3546
2799,0.2371
2800,0.998
2801,0.8748
2802,0.3932
2803,-0.2872
2804,-0.02932
2805,-0.2008
2806,0.01418
2807,-0.04958
2808,-0.004161
2809,0.09484
2810,-0.6549
2811,-0.433
2812,0.2085
2813,0.357
2814,0.8171
2815,0.3032
2816,-0.1291
2817,0.1105
2818,-0.1839
2819,-0.1033
2820,0.01272
2821,-0.3819
2822,-0.3641
2823,0.6355
2824,0.7034
2825,0.4652
2826,0.07862
2827,0.3418
2828,0.02594
2829,0.6616
2830,0.1451
2831,0.2526
2832,0.2896
2833,0.3589
2834,0.3188
2835,0.2422
2836,0.1019
2837,0.4674
2838,-0.1635
2839,-0.06836
2840,0.2129
2841,0.1715
2842,0.4841
2843,0.2333
2844,0.09603
2845,0.3855
2846,-0.4608
2847,0.2311
2848,-0.09503
2849,0.5166
2850,0.5757
2851,0.2503
2852,0.4188
2853,0.355
2854,0.3998
2855,0.5443
2856,0.3471
2857,-0.2369
2858,-0.04182
2859,-0.1367
2860,0.6043
2861,-0.9595
2862,-0.01717
2863,-0.4343
2864,0.4327
2865,0.2431
2866,0.1328
2867,0.3697
2868,0.677
2869,-0.139
2870,0.5342
2871,-0.3463
2872,0.4635
2873,0.6241
2874,-0.4671
2875,0.2981
2876,-0.0746
2877,0.1685
2878,-0.4457
2879,0.3399
2880,0.4533
2881,0.5502
2882,0.3546
2883,-0.8469
2884,-0.08865
2885,0.547
2886,-0.09993
2887,-0.934
2888,-0.6994
2889,0.1573
2890,0.1508
2891,0.4559
2892,-0.08011
2893,-0.246
2894,0.2317
2895,0.278
2896,0.369
2897,-0.08774
2898,0.4365
2899,0.2409
2900,0.3845
2901,0.0129
2902,0.7389
2903,0.2466
2904,-0.3668
2905,0.2652
2906,-0.4634
2907,0.5139
2908,0.4387
2909,0.4388
2910,0.03127
2911,-0.01218
2912,0.03676
2913,0.188
2914,-0.1565
2915,0.1347
2916,0.01797
2917,0.3572
2918,0.3446
2919,0.5004
2920,-0.6637
2921,0.2683
2922,-0.1347
2923,-0.01231
2924,0.3872
2925,-0.3752
2926,0.0002143
2927,-0.3521
2928,0.3846
2929,0.3576
2930,0.5216
2931,0.03068
2932,-0.5788
2933,-0.3517
2934,0.4993
2935,-0.06295
2936,0.1133
2937,0.07504
2938,-0.5256
2939,0.1569
2940,-0.1012
2941,-0.07425
2942,0.1879
2943,0.3082
2944,0.007862
2945,-0.249
2946,-0.05663
2947,0.01905
2948,-0.1021
2949,0.5979
2950,0.09246
2951,0.7546
2952,-0.05067
2953,-0.7102
2954,0.4355
2955,-0.2343
2956,0.4854
2957,0.2056
2958,0.2095
2959,-0.1119
2960,0.136
2961,-0.07325
2962,-0.008695
2963,0.1491
2964,0.6366
2965,-0.3871
2966,-0.515
2967,-0.06196
2968,-0.138
2969,0.1786
2970,-0.1881
2971,0.4382
2972,-0.0787
2973,0.4161
2974,0.7002
2975,-0.2042
2976,-0.4464
2977,0.547
2978,-0.3656
2979,-0.1291
2980,-0.4339
2981,-0.2663
2982,0.04682
2983,0.5268
2984,-0.03919
2985,0.1251
2986,0.8474
2987,-0.09563
2988,0.0005825
2989,-0.01709
2990,0.3349
2991,0.4418
2992,0.161
2993,1.108
2994,0.4391
2995,-0.07549
2996,-0.2987
2997,0.3559
2998,-0.2089
2999,-0.2685
3000,0.393
3001,-0.7089
3002,-0.1312
3003,0.3589
3004,-0.0652
3005,0.03299
3006,0.122
3007,0.1444
3008,0.0609
3009,-0.5508
3010,-0.4175
3011,-0.5744
3012,0.6469
3013,-0.5801
3014,-0.3698
3015,0.8126
3016,-0.7631
3017,0.297
3018,0.1212
3019,0.08569
3020,0.733
3021,0.5904
3022,0.364
3023,0.1118
3024,0.1181
3025,1.038
3026,0.4864
3027,0.6778
3028,0.1756
3029,-0.2689
3030,-0.193
3031,0.1623
3032,0.6049
3033,0.3233
3034,-0.5629
3035,-0.1455
3036,0.4892
3037,0.8306
3038,-0.3188
3039,-0.371
3040,-0.1497
3041,0.4597
3042,0.1735
3043,-0.2049
3044,0.03378
3045,-0.1994
3046,0.7191
3047,0.3842
3048,0.2149
3049,0.2634
3050,-0.2859
3051,-0.3682
3052,0.08594
3053,0.4144
3054,-0.02313
3055,0.06976
3056,-0.1345
3057,1.091
3058,0.4016
3059,0.06432
3060,-0.1021
3061,-0.692
3062,-0.3394
3063,-0.06939
3064,-0.05077
3065,-0.2964
3066,-0.2363
3067,0.773
3068,0.2361
3069,0.1874
3070,0.3445
3071,0.03354
3072,-0.02798
3073,-0.1861
3074,-0.2859
3075,-0.1203
3076,-0.6811
3077,-0.4541
3078,0.1925
3079,0.2013
3080,-0.2843
3081,0.02957
3082,-0.1743
3083,0.06417
3084,0.4669
3085,0.1979
3086,0.1125
3087,-0.1033
3088,-0.3823
3089,0.04641
3090,0.742
3091,0.1904
3092,-0.1892
3093,0.4372
3094,0.03586
3095,0.1301
3096,0.1554
3097,-0.02421
3098,0.2068
3099,-0.388
3100,-0.5689
3101,-0.1321
3102,-0.6401
3103,0.668
3104,0.07759
3105,-0.2751
3106,-0.1703
3107,0.05991
3108,-0.08118
3109,0.5882
3110,0.2016
3111,0.3731
3112,-0.1328
3113,-0.1141
3114,0.3185
3115,-0.9303
3116,0.4746
3117,-0.286
3118,0.4539
3119,0.5807
3120,-0.7402
3121,-0.3
3122,0.8523
3123,0.1395
3124,-0.008808
3125,0.2922
3126,-0.177
3127,0.7882
3128,-0.4742
3129,0.25
3130,-0.2431
3131,-0.1603
3132,-0.1621
3133,0.1892
3134,0.1909
3135,1.036
3136,0.3429
3137,-0.4267
3138,-0.5352
3139,0.4645
3140,0.05956
3141,-0.001647
3142,-0.1028
3143,-0.203
3144,-0.1784
3145,0.05079
3146,0.6745
3147,0.279
3148,0.7126
3149,0.1963
3150,-0.4251
3151,0.04287
3152,0.5886
3153,-0.03177
3154,0.02272
3155,0.1336
3156,0.6665
3157,0.02109
3158,0.7698
3159,0.6806
3160,0.464
3161,-0.6145
3162,-0.6433
3163,-0.2007
3164,0.3941
3165,0.006073
3166,0.9778
3167,-0.3405
3168,-0.2341
3169,-0.4023
3170,-0.1975
3171,0.2168
3172,-0.6748
3173,0.4956
3174,0.354
3175,-0.128
3176,0.479
3177,0.1659
3178,-0.2928
3179,0.4719
3180,0.3406
3181,0.007534
3182,0.2167
3183,0.2697
3184,0.5661
3185,0.1226
3186,0.2699
3187,0.2519
3188,-0.01473
3189,-0.2279
3190,0.2508
3191,0.651
3192,0.03012
3193,-0.2605
3194,0.09182
3195,0.4151
3196,0.2425
3197,-0.3568
3198,0.1405
3199,0.02996
3200,0.6306
3201,0.01679
3202,-0.02705
3203,0.2764
3204,0.139
3205,-0.8107
3206,0.05556
3207,-0.2636
3208,0.06478
3209,-0.3578
3210,-0.1903
3211,0.2993
3212,-0.5168
3213,0.7601
3214,0.3366
3215,0.2483
3216,0.1229
3217,-0.01115
3218,0.4768
3219,0.2654
3220,0.6413
3221,0.09534
3222,-0.5069
3223,0.1378
3224,-0.2158
3225,0.4446
3226,0.4882
3227,0.01425
3228,0.2837
3229,-0.4647
3230,0.08461
3231,-0.009888
3232,-0.2593
3233,0.01891
3234,-0.215
3235,0.2421
3236,-0.1132
3237,0.3395
3238,0.4916
3239,0.09419
3240,-0.2778
3241,0.2227
3242,0.2513
3243,0.1092
3244,-0.04776
3245,-0.2539
3246,0.114
3247,-0.1031
3248,0.2338
3249,-0.08452
3250,-0.5659
3251,-0.05372
3252,-0.247
3253,-0.07892
3254,0.1176
3255,-0.05674
3256,0.1226
3257,-0.1809
3258,-0.4611
3259,-0.4513
3260,-0.1012
3261,0.5117
3262,0.06333
3263,0.5385
3264,0.6415
3265,-0.3451
3266,0.2858
3267,0.226
3268,-0.4813
3269,-0.03477
3270,0.227
3271,-0.08257
3272,-0.4192
3273,0.04399
3274,0.4505
3275,-0.1458
3276,0.3272
3277,0.392
3278,0.8384
3279,-0.05932
3280,-0.2657
3281,-0.4905
3282,-0.1298
3283,0.2847
3284,-0.3096
3285,-0.3386
3286,-0.3397
3287,0.3555
3288,-0.5762
3289,0.2587
3290,0.2515
3291,0.3993
3292,0.1593
3293,0.4264
3294,-0.08286
3295,0.2329
3296,0.1543
3297,-0.1152
3298,-0.04792
3299,0.9765
3300,-0.2849
3301,-0.3878
3302,0.6725
3303,-0.2556
3304,0.5071
3305,0.5749
3306,-0.3372
3307,0.3126
3308,-0.3282
3309,-0.3866
3310,-0.1974
3311,-0.2895
3312,0.2164
3313,-0.1633
3314,0.1554
3315,-0.653
3316,0.4037
3317,0.65
3318,-0.1329
3319,-0.2108
3320,0.2118
3321,-0.2806
3322,0.002518
3323,0.6209
3324,-0.5987
3325,-0.07689
3326,-0.1494
3327,0.4324
3328,-0.4023
3329,-0.5846
3330,-0.4382
3331,0.4741
3332,0.4728
3333,-0.3768
3334,0.2119
3335,0.147
3336,0.05616
3337,-0.2599
3338,1.185
3339,-0.01471
3340,0.2484
3341,0.3116
3342,0.009841
3343,0.1349
3344,0.1792
3345,0.485
3346,0.699
3347,-0.05882
3348,-0.1877
3349,1.094
3350,0.05512
3351,-0.2241
3352,0.1034
3353,0.01089
3354,-0.04414
3355,-0.6801
3356,0.8218
3357,0.2638
3358,0.6449
3359,0.2521
3360,-0.4815
3361,0.1934
3362,0.817
3363,-0.6255
3364,0.5038
3365,-0.3101
3366,0.3107
3367,-0.4854
3368,0.01914
3369,0.1043
3370,0.07037
3371,-0.5622
3372,-0.3098
3373,-0.1444
3374,-0.3857
3375,0.4172
3376,0.6731
3377,0.3937
3378,-0.5986
3379,0.1515
3380,0.135
3381,0.1486
3382,-0.5828
3383,0.0932
3384,-0.7903
3385,0.3633
3386,-0.123
3387,0.186
3388,-0.08943
3389,-0.07652
3390,-0.3299
3391,-0.1899
3392,-0.141
3393,0.2731
3394,0.3023
3395,0.1824
3396,0.3643
3397,-0.4939
3398,0.2263
3399,-0.4929
3400,0.3256
3401,0.1938
3402,-0.2284
3403,0.2654
3404,0.08639
3405,-0.3575
3406,0.01531
3407,0.2256
3408,-0.4822
3409,0.04179
3410,0.3618
3411,-0.1708
3412,0.4609
3413,-0.0006911
3414,-0.04272
3415,-0.377
3416,-0.3173
3417,-0.03547
3418,0.1279
3419,0.1994
3420,0.4836
3421,-0.3265
3422,-0.4814
3423,-0.06415
3424,-0.8629
3425,-0.1977
3426,0.3208
3427,-0.1161
3428,0.6063
3429,0.6897
3430,0.06441
3431,-0.5141
3432,-0.02692
3433,-0.05572
3434,0.2811
3435,-0.03026
3436,0.5103
3437,0.4597
3438,-0.3507
3439,-0.4806
3440,0.04103
3441,-0.1728
3442,-0.2967
3443,0.3808
3444,-0.3959
3445,0.1859
3446,-0.2231
3447,0.1566
3448,-0.09858
3449,-0.1726
3450,-0.6302
3451,0.428
3452,0.06312
3453,0.1766
3454,-0.2939
3455,-0.6606
3456,0.08364
3457,0.1504
3458,0.2494
3459,0.1352
3460,0.0233
3461,-0.4264
3462,-0.4299
3463,-0.3203
3464,0.2039
3465,0.4033
3466,0.1174
3467,0.3376
3468,-0.005464
3469,-0.272
3470,-0.01318
3471,0.2206
3472,-0.2704
3473,-0.7506
3474,-0.4296
3475,0.5333
3476,0.5601
