t,|deltaS|
1906,0.1387
1907,0.05568
1908,0.2581
1909,0.3871
1910,0.9085
1911,1.087
1912,0.7052
1913,0.1134
1914,0.4596
1915,0.3648
1916,0.1435
1917,0.987
1918,0.3946
1919,0.1622
1920,0.2798
1921,0.2394
1922,0.4023
1923,0.889
1924,0.7228
1925,0.1048
1926,0.8571
1927,0.04156
1928,0.4417
1929,0.1148
1930,0.2391
1931,0.161
1932,0.4168
1933,0.3313
1934,0.3652
1935,0.3146
1936,0.5311
1937,0.9494
1938,0.4373
1939,0.08566
1940,0.3517
1941,0.7652
1942,0.5178
1943,0.4009
1944,0.393
1945,0.2679
1946,1.178
1947,0.9683
1948,0.5042
1949,0.3391
1950,0.2697
1951,0.5227
1952,0.2204
1953,0.6005
1954,0.3731
1955,0.138
1956,0.4232
1957,0.7033
1958,0.6496
1959,0.06408
1960,0.5627
1961,0.3162
1962,0.07601
1963,0.3147
1964,0.2246
1965,0.7094
1966,0.5225
1967,0.926
1968,0.6078
1969,0.3572
1970,0.7339
1971,0.7953
1972,0.3254
1973,0.1866
1974,0.3307
1975,0.7114
1976,0.6556
1977,0.4869
1978,0.05907
1979,0.07382
1980,0.4689
1981,0.4428
1982,0.7187
1983,0.2657
1984,0.07822
1985,0.9697
1986,0.09755
1987,0.3121
1988,0.4341
1989,0.275
1990,0.4246
1991,0.03359
1992,0.5241
1993,0.5123
1994,1.218
1995,1.523
1996,0.2498
1997,0.7397
1998,0.1376
1999,0.1712
2000,0.2504
2001,0.8002
2002,1.167
2003,0.9411
2004,0.0121
2005,0.9833
2006,0.7437
2007,0.2242
2008,0.05209
2009,0.432
2010,0.9234
2011,0.6485
2012,0.1232
2013,0.3028
2014,0.09421
2015,0.8082
2016,0.1744
2017,0.5158
2018,0.89
2019,0.3657
2020,0.4376
2021,0.6688
2022,0.4749
2023,0.5988
2024,0.942
2025,0.1894
2026,0.6096
2027,0.3587
2028,0.367
2029,0.1677
2030,0.6504
2031,0.1572
2032,0.2428
2033,0.2899
2034,1.391
2035,0.4257
2036,0.112
2037,0.2035
2038,0.6145
2039,0.1587
2040,0.06777
2041,0.2822
2042,0.04127
2043,0.3256
2044,0.3399
2045,0.133
2046,0.6049
2047,0.196
2048,0.02096
2049,0.674
2050,0.04954
2051,0.3631
2052,0.09537
2053,0.9128
2054,0.6711
2055,0.0436
2056,0.7157
2057,0.2601
2058,0.5624
2059,0.1157
2060,0.1379
2061,0.6809
2062,0.3703
2063,0.9679
2064,0.7618
2065,0.5291
2066,0.5312
2067,0.06679
2068,0.5794
2069,0.5327
2070,0.002265
2071,0.2806
2072,0.2197
2073,0.3763
2074,0.3989
2075,0.08676
2076,1.269
2077,0.01201
2078,0.6002
2079,0.5293
2080,0.4161
2081,0.8617
2082,0.8472
2083,0.3517
2084,0.1871
2085,0.4837
2086,0.2954
2087,0.3933
2088,0.6243
2089,0.3422
2090,0.4826
2091,0.7856
2092,0.1345
2093,1.132
2094,0.08205
2095,1.032
2096,0.6844
2097,0.6922
2098,0.3314
2099,0.4154
2100,0.4199
2101,0.5542
2102,0.5247
2103,0.1458
2104,0.2171
2105,0.6903
2106,0.4178
2107,0.361
2108,0.1368
2109,0.08048
2110,0.147
2111,0.05081
2112,0.08602
2113,0.4465
2114,1.455
2115,0.4964
2116,0.2638
2117,0.09398
2118,1.073
2119,0.4312
2120,0.306
2121,0.1829
2122,0.4916
2123,0.5125
2124,0.5281
2125,0.4999
2126,0.1668
2127,0.568
2128,0.6327
2129,0.2534
2130,0.8445
2131,0.3723
2132,0.7774
2133,0.1087
2134,0.9316
2135,0.9667
2136,0.3176
2137,0.08112
2138,0.0009511
2139,0.1677
2140,0.1577
2141,0.1816
2142,0.1901
2143,0.5885
2144,0.09587
2145,0.2024
2146,0.01725
2147,0.7982
2148,0.399
2149,0.1578
2150,0.494
2151,0.1524
2152,0.2486
2153,0.4332
2154,0.9964
2155,0.3804
2156,0.8049
2157,0.4241
2158,0.02994
2159,0.1527
2160,0.03089
2161,0.3197
2162,0.5278
2163,0.146
2164,0.007358
2165,0.2333
2166,0.1389
2167,0.5897
2168,0.2877
2169,0.1454
2170,0.715
2171,0.9401
2172,0.9047
2173,0.09686
2174,0.1956
2175,0.703
2176,0.05524
2177,0.4616
2178,0.5299
2179,0.7297
2180,0.5837
2181,0.4811
2182,0.138
2183,0.2883
2184,0.4287
2185,0.5306
2186,0.06276
2187,0.1559
2188,0.1173
2189,0.717
2190,0.4465
2191,0.4495
2192,0.2584
2193,0.1386
2194,0.3896
2195,0.4424
2196,0.4026
2197,0.8695
2198,0.02232
2199,0.7662
2200,0.8036
2201,0.2374
2202,0.1657
2203,0.09594
2204,0.7261
2205,1.093
2206,1.057
2207,0.02194
2208,0.5558
2209,0.7705
2210,0.2614
2211,0.01805
2212,0.6001
2213,0.4781
2214,0.1686
2215,0.2251
2216,0.1904
2217,0.1443
2218,0.6883
2219,0.1147
2220,0.8374
2221,0.3603
2222,0.3258
2223,0.01037
2224,1.237
2225,0.4423
2226,0.788
2227,0.1779
2228,0.4869
2229,0.9327
2230,0.08213
2231,0.6523
2232,0.3916
2233,0.6622
2234,0.2138
2235,0.9124
2236,0.5892
2237,0.3417
2238,0.7704
2239,0.6514
2240,0.09828
2241,0.4291
2242,0.2267
2243,0.6943
2244,0.05139
2245,0.1018
2246,0.2842
2247,0.2114
2248,0.1444
2249,0.3207
2250,0.01666
2251,0.2144
2252,0.4039
2253,0.2053
2254,0.7316
2255,0.5369
2256,0.4603
2257,0.3898
2258,0.3357
2259,0.03531
2260,0.1953
2261,0.1936
2262,0.3409
2263,0.6456
2264,0.1426
2265,0.05113
2266,0.009993
2267,1.413
2268,0.07012
2269,0.02578
2270,0.2129
2271,0.03472
2272,0.1124
2273,0.1975
2274,0.4674
2275,0.2383
2276,0.001847
2277,0.2689
2278,0.6805
2279,0.1477
2280,0.225
2281,0.277
2282,0.3895
2283,0.4136
2284,0.637
2285,0.206
2286,0.4639
2287,0.27
2288,0.7684
2289,0.4561
2290,0.1
2291,0.09898
2292,0.02516
2293,0.1754
2294,0.17
2295,0.1948
2296,0.406
2297,0.6445
2298,0.1663
2299,0.0856
2300,0.8573
2301,0.2144
2302,0.4469
2303,0.03604
2304,0.2179
2305,0.7926
2306,0.2356
2307,0.6958
2308,0.6189
2309,0.2836
2310,0.2206
2311,0.1918
2312,0.7213
2313,0.1186
2314,0.04974
2315,0.2753
2316,0.985
2317,0.007311
2318,0.1968
2319,0.06957
2320,0.1404
2321,0.3035
2322,0.4323
2323,0.3406
2324,0.5301
2325,0.398
2326,0.03367
2327,0.003793
2328,0.2608
2329,0.2305
2330,1.508
2331,0.3214
2332,0.7325
2333,0.9741
2334,0.3189
2335,0.0237
2336,0.5027
2337,1.931
2338,0.2928
2339,0.1774
2340,0.1848
2341,1.23
2342,0.04533
2343,0.06903
2344,0.0009087
2345,0.718
2346,0.1088
2347,0.5407
2348,0.6899
2349,0.3587
2350,0.5492
2351,0.4598
2352,0.2995
2353,0.01977
2354,0.1204
2355,0.1238
2356,0.06046
2357,0.6173
2358,0.3511
2359,1.396
2360,0.06539
2361,0.8042
2362,0.5066
2363,0.3876
2364,0.5798
2365,0.1797
2366,0.9604
2367,0.3213
2368,0.9159
2369,0.1392
2370,0.06563
2371,1.385
2372,0.04006
2373,0.1492
2374,0.6837
2375,0.775
2376,0.5407
2377,0.599
2378,0.3463
2379,0.7565
2380,0.6943
2381,0.5612
2382,0.07129
2383,0.4243
2384,0.7727
2385,0.7116
2386,0.1803
2387,0.04143
2388,0.4213
2389,0.4378
2390,0.889
2391,0.4992
2392,0.1845
2393,1.021
2394,0.3548
2395,0.3178
2396,0.2122
2397,0.8054
2398,1.185
2399,0.1708
2400,0.5942
2401,0.2148
2402,0.05456
2403,0.5051
2404,0.3755
2405,0.05265
2406,0.5588
2407,0.2265
2408,0.6016
2409,0.2189
2410,0.1064
2411,0.8037
2412,0.6713
2413,1.005
2414,0.8941
2415,0.3517
2416,0.2843
2417,0.9711
2418,0.03101
2419,0.2371
2420,0.2316
2421,0.3084
2422,0.2376
2423,0.06185
2424,0.8246
2425,0.001384
2426,0.1828
2427,0.006373
2428,0.06836
2429,0.6319
2430,0.303
2431,0.3118
2432,0.2776
2433,0.9456
2434,0.4775
2435,0.484
2436,0.2338
2437,0.716
2438,0.4992
2439,0.1009
2440,0.2008
2441,0.2103
2442,0.3286
2443,1.046
2444,1.169
2445,0.5499
2446,0.9582
2447,0.5404
2448,0.2593
2449,0.7058
2450,0.04703
2451,0.002532
2452,0.07152
2453,0.1136
2454,0.06874
2455,0.4572
2456,0.2897
2457,0.4678
2458,0.677
2459,0.03454
2460,0.6251
2461,0.4168
2462,0.3493
2463,0.06218
2464,0.7323
2465,0.2013
2466,0.2033
2467,0.6891
2468,0.2141
2469,1.357
2470,0.02658
2471,0.2679
2472,0.3513
2473,0.1086
2474,1.193
2475,0.3075
2476,0.2981
2477,0.1468
2478,0.2538
2479,0.6827
2480,0.04791
2481,0.02697
2482,0.3326
2483,0.1791
2484,1.056
2485,0.3261
2486,0.1341
2487,0.4918
2488,0.1439
2489,0.2901
2490,0.2925
2491,0.309
2492,0.2863
2493,0.1531
2494,0.2297
2495,0.3234
2496,0.521
2497,0.1017
2498,0.7036
2499,0.3628
2500,0.2614
2501,0.1173
2502,0.7301
2503,0.9873
2504,1.06
2505,0.159
2506,0.1089
2507,0.03155
2508,0.4682
2509,0.05102
2510,0.1223
2511,0.2843
2512,0.6661
2513,0.3431
2514,0.5658
2515,0.2413
2516,0.2249
2517,0.4427
2518,0.5327
2519,0.3617
2520,0.3681
2521,0.5325
2522,0.544
2523,0.2616
2524,0.2409
2525,0.3586
2526,0.1795
2527,0.01749
2528,0.7784
2529,0.1321
2530,0.008434
2531,0.1783
2532,0.9799
2533,0.2302
2534,0.5627
2535,0.4342
2536,0.1504
2537,0.6201
2538,0.6587
2539,0.2773
2540,0.3411
2541,0.266
2542,0.6014
2543,0.7653
2544,0.1865
2545,0.1301
2546,0.3076
2547,0.1105
2548,0.6038
2549,0.6356
2550,0.3665
2551,0.4818
2552,0.9926
2553,0.8797
2554,0.3154
2555,0.449
2556,0.4394
2557,0.5543
2558,0.1096
2559,0.2909
2560,0.719
2561,0.6053
2562,0.493
2563,1.315
2564,0.7127
2565,0.06818
2566,0.1607
2567,0.8017
2568,0.2327
2569,0.983
2570,0.04615
2571,0.8324
2572,0.4011
2573,0.3916
2574,0.9683
2575,0.2421
2576,0.4009
2577,0.07008
2578,1.119
2579,0.3712
2580,0.01689
2581,0.07212
2582,0.03141
2583,0.9455
2584,0.6363
2585,0.1873
2586,0.9638
2587,1.148
2588,0.1925
2589,0.8709
2590,0.4994
2591,0.03721
2592,0.4888
2593,0.3287
2594,0.6238
2595,0.08297
2596,0.3395
2597,0.2214
2598,0.3262
2599,0.4959
2600,0.7275
2601,0.04507
2602,0.3389
2603,0.6014
2604,0.7922
2605,0.4123
2606,0.4084
2607,0.08555
2608,0.2769
2609,0.1478
2610,0.4931
2611,0.906
2612,0.434
2613,0.2296
2614,0.1701
2615,0.02193
2616,0.3482
2617,0.8714
2618,0.4454
2619,0.3674
2620,0.1889
2621,0.09406
2622,1.04
2623,0.8626
2624,0.1178
2625,0.2359
2626,0.5041
2627,0.1912
2628,0.3935
2629,0.8325
2630,0.102
2631,0.1265
2632,0.1417
2633,0.6936
2634,0.9487
2635,0.1575
2636,1.155
2637,0.8047
2638,0.8704
2639,0.6786
2640,0.5794
2641,0.1364
2642,0.4529
2643,0.05006
2644,0.02692
2645,0.1466
2646,0.432
2647,0.0698
2648,0.8715
2649,0.2965
2650,0.7669
2651,0.01094
2652,0.07131
2653,0.2497
2654,0.324
2655,0.4811
2656,0.3827
2657,0.4216
2658,0.1354
2659,0.6096
2660,0.4261
2661,0.01061
2662,0.3591
2663,0.005579
2664,0.1051
2665,0.2224
2666,0.2676
2667,0.4398
2668,0.2365
2669,0.636
2670,0.2773
2671,0.1301
2672,0.5951
2673,0.5587
2674,0.6448
2675,0.05152
2676,0.03052
2677,0.3512
2678,0.06301
2679,0.7782
2680,0.38
2681,1.131
2682,0.5694
2683,0.3173
2684,0.2661
2685,1.01
2686,0.3696
2687,0.2032
2688,0.4676
2689,0.385
2690,0.2366
2691,0.04523
2692,0.8686
2693,1.362
2694,0.09823
2695,1.226
2696,0.5806
2697,0.1141
2698,0.691
2699,0.2464
2700,0.08804
2701,0.5332
2702,0.5197
2703,0.1212
2704,0.1817
2705,0.3205
2706,0.8359
2707,0.3416
2708,0.5393
2709,0.5015
2710,0.3817
2711,0.04017
2712,0.7547
2713,0.3634
2714,0.5847
2715,0.214
2716,0.1906
2717,0.3407
2718,0.6225
2719,0.157
2720,0.6908
2721,0.4141
2722,0.5874
2723,0.1159
2724,0.8833
2725,0.1671
2726,0.4335
2727,0.3416
2728,0.7745
2729,1.125
2730,0.5809
2731,0.1294
2732,0.3173
2733,0.1352
2734,0.4502
2735,0.1708
2736,0.467
2737,0.2673
2738,0.1785
2739,0.1808
2740,0.8452
2741,0.04291
2742,0.04768
2743,0.616
2744,0.4115
2745,0.2567
2746,0.4436
2747,0.09852
2748,0.6166
2749,1.389
2750,0.8547
2751,0.2635
2752,0.8623
2753,0.4868
2754,0.6251
2755,0.2543
2756,0.6555
2757,0.5505
2758,0.5391
2759,0.02568
2760,0.192
2761,0.5345
2762,0.2663
2763,0.03845
2764,0.8095
2765,0.4265
2766,0.2629
2767,0.645
2768,0.006442
2769,0.743
2770,0.604
2771,0.1681
2772,0.3787
2773,0.8069
2774,0.05468
2775,0.4709
2776,0.3916
2777,0.3171
2778,0.05575
2779,0.07371
2780,0.4185
2781,0.6682
2782,0.00156
2783,0.488
2784,0.04258
2785,0.597
2786,0.3001
2787,0.07382
2788,0.396
2789,0.3424
2790,0.671
2791,0.6221
2792,1.002
2793,0.4006
2794,0.3281
2795,0.2603
2796,0.2341
2797,0.3064
2798,0.8688
2799,0.1776
2800,0.88
2801,0.513
2802,0.4942
2803,0.2607
2804,0.4215
2805,0.8242
2806,0.3242
2807,0.911
2808,0.1822
2809,0.02474
2810,0.6913
2811,0.5307
2812,0.07871
2813,0.4631
2814,1.352
2815,0.3721
2816,1.173
2817,1.053
2818,0.7846
2819,1.038
2820,0.8323
2821,0.9931
2822,0.6575
2823,0.2448
2824,0.6423
2825,0.8017
2826,0.1049
2827,1.041
2828,0.294
2829,0.4464
2830,0.6579
2831,0.3277
2832,0.591
2833,0.4681
2834,0.09766
2835,0.007041
2836,0.211
2837,0.5282
2838,0.9274
2839,0.2701
2840,0.1493
2841,0.2117
2842,0.7549
2843,0.003808
2844,0.4977
2845,0.2733
2846,0.03542
2847,0.3783
2848,0.02148
2849,0.5882
2850,0.2166
2851,0.8559
2852,0.216
2853,0.252
2854,0.05248
2855,0.09426
2856,0.03061
2857,0.2181
2858,0.2955
2859,0.4238
2860,0.3766
2861,0.3801
2862,0.4337
2863,0.685
2864,0.09547
2865,0.2833
2866,0.4175
2867,0.3387
2868,0.2428
2869,0.0243
2870,0.3941
2871,0.2698
2872,0.09578
2873,0.3613
2874,0.2136
2875,0.86
2876,0.1143
2877,0.9889
2878,1.289
2879,0.563
2880,1.077
2881,0.4264
2882,1.393
2883,1.043
2884,0.3755
2885,0.04878
2886,0.1048
2887,0.3817
2888,0.1706
2889,0.1675
2890,0.5867
2891,0.02553
2892,0.3262
2893,0.5658
2894,0.1856
2895,0.5847
2896,0.07673
2897,0.02987
2898,0.3704
2899,0.7055
2900,0.6667
2901,0.2877
2902,0.3724
2903,0.9202
2904,0.03241
2905,0.06776
2906,0.5858
2907,0.1388
2908,0.4074
2909,0.01041
2910,0.07494
2911,0.2904
2912,0.4147
2913,0.6423
2914,0.5611
2915,0.6117
2916,0.05086
2917,0.09776
2918,0.1843
2919,0.06695
2920,0.6566
2921,0.2692
2922,1.459
2923,0.68
2924,0.007508
2925,0.7816
2926,0.2141
2927,0.2735
2928,1.037
2929,0.3636
2930,0.9757
2931,0.01096
2932,0.38
2933,0.2092
2934,0.06981
2935,0.7209
2936,0.3423
2937,0.1224
2938,0.05622
2939,0.008859
2940,0.2761
2941,0.2192
2942,0.00912
2943,0.3529
2944,0.4638
2945,0.2883
2946,0.03216
2947,0.4775
2948,0.3925
2949,0.03347
2950,0.2905
2951,0.8372
2952,0.01728
2953,0.0473
2954,0.848
2955,0.2486
2956,0.9195
2957,0.8979
2958,0.1526
2959,0.7257
2960,0.2545
2961,0.4345
2962,0.3408
2963,0.4971
2964,0.7119
2965,0.4775
2966,0.7484
2967,0.7254
2968,0.2149
2969,0.3523
2970,0.0588
2971,0.8242
2972,0.08914
2973,0.3624
2974,0.857
2975,0.7221
2976,1.49
2977,0.09079
2978,0.2691
2979,0.3448
2980,0.8836
2981,0.1485
2982,0.5762
2983,0.2044
2984,0.2259
2985,0.635
2986,0.02943
2987,0.4039
2988,0.7733
2989,0.3027
2990,0.01875
2991,0.6386
2992,0.5199
2993,0.525
2994,0.8502
2995,1.075
2996,1.114
2997,0.2269
2998,0.1299
2999,0.2363
3000,0.2616
3001,0.1682
3002,0.9615
3003,1.022
3004,0.04208
3005,1.143
3006,0.005438
3007,0.4673
3008,0.3192
3009,0.1447
3010,1.564
3011,0.8291
3012,0.458
3013,0.162
3014,0.5377
3015,0.603
3016,0.1114
3017,0.4122
3018,0.4626
3019,0.01381
3020,0.1138
3021,1.112
3022,0.7692
3023,0.1773
3024,0.1591
3025,0.1195
3026,0.5358
3027,0.5891
3028,0.007857
3029,0.106
3030,0.4514
3031,0.6725
3032,0.0752
3033,0.4739
3034,0.4088
3035,0.3338
3036,0.0179
3037,0.5211
3038,0.0629
3039,0.2824
3040,0.41
3041,0.09181
3042,0.4086
3043,0.1028
3044,0.06781
3045,0.5598
3046,0.8704
3047,0.05825
3048,0.1558
3049,0.4892
3050,0.1637
3051,0.1832
3052,0.1657
3053,0.5256
3054,0.4816
3055,0.544
3056,1.095
3057,0.04938
3058,0.2512
3059,0.8165
3060,0.0989
3061,0.1305
3062,0.117
3063,0.5935
3064,0.003124
3065,0.12
3066,0.6321
3067,0.3836
3068,0.3652
3069,0.6756
3070,0.2541
3071,0.3651
3072,0.2801
3073,0.05082
3074,0.1896
3075,0.5398
3076,0.3266
3077,0.228
3078,0.3102
3079,0.5387
3080,0.2391
3081,0.278
3082,0.3022
3083,0.144
3084,0.2317
3085,0.3339
3086,0.6015
3087,0.2365
3088,0.3525
3089,0.6487
3090,0.368
3091,0.5253
3092,0.4095
3093,0.7824
3094,0.4661
3095,0.1368
3096,0.3208
3097,0.5587
3098,0.4373
3099,1.519
3100,0.3673
3101,0.2955
3102,0.5091
3103,0.157
3104,0.5493
3105,0.3266
3106,1.034
3107,0.2885
3108,0.4344
3109,0.7281
3110,0.322
3111,0.04439
3112,0.1535
3113,0.5167
3114,0.2039
3115,0.287
3116,1.407
3117,0.3799
3118,0.3274
3119,0.3
3120,0.7095
3121,0.5657
3122,0.1799
3123,0.455
3124,0.737
3125,0.3976
3126,0.9466
3127,0.3328
3128,0.2468
3129,0.4532
3130,0.7894
3131,0.2878
3132,1.336
3133,0.03868
3134,0.9287
3135,0.6163
3136,0.5757
3137,0.6366
3138,0.544
3139,0.613
3140,0.8853
3141,1.283
3142,0.3672
3143,0.5854
3144,0.6748
3145,0.5186
3146,0.3319
3147,1.129
3148,0.07764
3149,0.5611
3150,0.514
3151,0.2504
3152,1.096
3153,0.2207
3154,0.2262
3155,0.4731
3156,0.653
3157,1.044
3158,0.9511
3159,0.1561
3160,0.4651
3161,0.09788
3162,0.8777
3163,0.08855
3164,0.1462
3165,0.6088
3166,0.5326
3167,0.604
3168,0.1605
3169,0.3522
3170,0.5327
3171,0.1869
3172,0.02977
3173,0.3597
3174,1.097
3175,0.1386
3176,0.5453
3177,0.1546
3178,0.1781
3179,1.306
3180,0.1916
3181,0.2762
3182,0.3889
3183,0.05664
3184,0.1784
3185,0.08067
3186,0.9464
3187,0.7781
3188,0.808
3189,0.5084
3190,0.2922
3191,0.3002
3192,0.1826
3193,0.2546
3194,0.2588
3195,0.6222
3196,0.1807
3197,0.4406
3198,0.221
3199,0.431
3200,0.1363
3201,0.7989
3202,0.03585
3203,0.8876
3204,0.3025
3205,0.4187
3206,0.2721
3207,0.03343
3208,0.09952
3209,0.1311
3210,0.09988
3211,0.2119
3212,1.194
3213,0.1285
3214,0.5804
3215,0.2965
3216,0.3452
3217,0.07351
3218,0.429
3219,0.3564
3220,0.215
3221,0.6985
3222,0.8947
3223,0.3543
3224,0.08142
3225,1.376
3226,0.1947
3227,0.1588
3228,0.5585
3229,0.1915
3230,0.1627
3231,0.2852
3232,0.263
3233,0.1195
3234,0.2675
3235,0.9422
3236,0.9254
3237,0.3519
3238,0.007986
3239,0.2334
3240,0.674
3241,0.1833
3242,0.4246
3243,1.032
3244,0.8102
3245,0.2699
3246,0.00253
3247,0.1351
3248,1.068
3249,0.7609
3250,0.4546
3251,0.7596
3252,0.4471
3253,0.3752
3254,0.01626
3255,0.2793
3256,0.1344
3257,0.2924
3258,0.7359
3259,0.5182
3260,0.2266
3261,0.1015
3262,0.6188
3263,0.01945
3264,0.7885
3265,0.03453
3266,0.8769
3267,0.8965
3268,0.2426
3269,0.3016
3270,0.03681
3271,0.1302
3272,0.002519
3273,0.2533
3274,0.6452
3275,0.9296
3276,0.4113
3277,0.5153
3278,0.04579
3279,0.5467
3280,0.7042
3281,0.3813
3282,0.03879
3283,0.4196
3284,0.1919
3285,0.455
3286,0.6628
3287,0.3766
3288,0.5694
3289,0.7433
3290,0.5051
3291,0.02246
3292,0.648
3293,0.6073
3294,0.4476
3295,0.2027
3296,0.4584
3297,0.3219
3298,0.1197
3299,0.2558
3300,0.6659
3301,0.04279
3302,0.3768
3303,0.253
3304,0.08503
3305,0.1166
3306,0.2011
3307,0.8251
3308,0.3231
3309,0.2496
3310,0.1424
3311,0.3753
3312,0.1421
3313,0.4034
3314,0.1263
3315,0.05587
3316,0.06478
3317,0.2784
3318,0.3137
3319,0.4059
3320,0.3306
3321,0.2847
3322,1.147
3323,0.1321
3324,0.2692
3325,0.1763
3326,0.498
3327,0.327
3328,0.02515
3329,0.5471
3330,0.3046
3331,0.1962
3332,0.3976
3333,1.108
3334,0.2876
3335,0.606
3336,0.02107
3337,0.2048
3338,0.3128
3339,0.811
3340,0.04181
3341,0.007552
3342,0.2712
3343,0.5461
3344,0.01574
3345,0.4182
3346,0.1883
3347,0.4036
3348,0.8736
3349,0.1958
3350,0.1706
3351,0.2364
3352,0.5182
3353,0.01694
3354,1.423
3355,0.04105
3356,0.1447
3357,0.3176
3358,0.2784
3359,0.4891
3360,0.6455
3361,0.3037
3362,0.201
3363,0.0518
3364,0.6148
3365,0.2411
3366,0.1397
3367,0.4024
3368,0.1165
3369,0.4392
3370,0.05248
3371,0.1623
3372,0.05578
3373,0.1994
3374,0.7001
3375,0.3857
3376,0.03539
3377,0.524
3378,0.3719
3379,0.05417
3380,0.5287
3381,0.03285
3382,0.6527
3383,0.279
3384,0.05025
3385,0.5206
3386,0.09014
3387,0.2356
3388,0.3348
3389,0.09099
3390,0.5896
3391,0.8551
3392,0.3057
3393,0.7306
3394,0.3408
3395,0.04282
3396,0.4673
3397,0.5238
3398,0.296
3399,0.1676
3400,0.8775
3401,0.7215
3402,0.2812
3403,0.438
3404,0.3097
3405,0.2626
3406,0.1856
3407,0.7663
3408,0.2719
3409,0.005626
3410,0.01323
3411,0.4694
3412,0.2512
3413,0.3378
3414,0.1452
3415,0.7454
3416,0.7529
3417,0.4847
3418,0.7857
3419,0.4918
3420,0.1578
3421,0.1586
3422,0.4743
3423,0.2913
3424,0.0637
3425,0.7449
3426,0.7771
3427,0.6135
3428,0.3725
3429,0.251
3430,0.4877
3431,0.6705
3432,0.2202
3433,0.4092
3434,0.9846
3435,0.001105
3436,0.5801
3437,0.4245
3438,0.3622
3439,0.06935
3440,1.162
3441,0.645
3442,0.1746
3443,0.6656
3444,0.7302
3445,0.7877
3446,0.1203
3447,0.2322
3448,0.2014
3449,0.3348
3450,0.1975
3451,0.8612
3452,0.2784
3453,0.5316
3454,1.145
3455,0.0224
3456,0.2957
3457,0.1219
3458,0.2796
3459,0.2498
3460,0.8025
3461,0.276
3462,0.2667
3463,0.2388
3464,0.9294
3465,0.2183
3466,0.9701
3467,0.3492
3468,0.5483
3469,0.7708
3470,0.9485
3471,0.06051
3472,0.2362
3473,0.5018
3474,0.4927
3475,0.09724
3476,0.2203
3477,0.8048
3478,0.4116
3479,0.05823
3480,0.2791
3481,1.065
3482,0.6519
3483,0.5613
3484,0.4495
3485,0.8007
3486,0.1867
3487,0.2328
3488,0.4143
3489,0.93
3490,0.4572
3491,0.5645
3492,0.2081
3493,0.7975
3494,0.776
3495,0.5717
3496,0.8795
3497,0.6103
3498,0.2851
3499,0.7939
3500,0.09026
